pincode,households
271805,24063
271821,25916
271824,25916
271825,25916
271830,25916
271831,24063
271835,24063
271840,24063
271841,25916
271845,24063
271851,25916
271855,25916
271861,31146
271865,25916
271870,25916
271871,25916
271872,25916
271875,25916
271881,25916
271882,25916
271901,25916
271902,25916
271903,25916
271904,25916
272001,22292
272002,22292
272123,22292
272124,22292
272125,22292
272126,22292
272127,22292
272128,22292
272129,22292
272130,22292
272131,22292
272148,22292
272150,22292
272151,22292
272152,34695
272153,34695
272154,34695
272155,22292
272162,37267
272163,22292
272164,37267
272165,37267
272171,22292
272172,37267
272173,37267
272175,37267
272176,37267
272177,22292
272181,22292
272182,22292
272189,34695
272190,22292
272191,34695
272192,34695
272193,34695
272194,22292
272195,34695
272199,37267
272201,34695
272202,34695
272203,34695
272204,34695
272205,34695
272206,34695
272207,34695
272208,34695
272270,37267
272271,37267
272301,22292
272302,22292
273001,25379
273002,25379
273003,25379
273004,25379
273005,25379
273006,25379
273007,25379
273008,25379
273010,25379
273012,25379
273013,25379
273014,25379
273015,25379
273016,25379
273017,25379
273152,25379
273158,25379
273165,25379
273201,25379
273202,25379
273203,25379
273209,25379
273211,25379
273212,25379
273213,25379
273306,25379
273401,25379
273402,25379
273403,25379
273404,25379
273405,25379
273406,25379
273407,25379
273408,25379
273409,25379
273411,25379
273412,25379
273413,25379
274001,24949
274149,43005
274182,24949
274201,24949
274202,24949
274203,43005
274204,24949
274205,24949
274206,43005
274207,43005
274208,24949
274301,43005
274302,43005
274303,43005
274304,43005
274305,43005
274306,43005
274401,43005
274402,43005
274403,43005
274404,24949
274405,24949
274406,43005
274407,43005
274408,24949
274409,43005
274501,24949
274502,24949
274505,24949
274506,24949
274508,24949
274509,24949
274601,24949
274602,24949
274603,24949
274604,24949
274701,24949
274702,24949
274703,24949
274704,24949
274705,24949
274801,43005
274802,43005
274807,24949
274808,24949
275101,23969
275102,23969
275103,23969
275105,23969
275201,13324
275202,13324
275203,13324
275204,13324
275205,13324
275301,23969
275302,23969
275303,23969
275304,23969
275305,23969
275306,23969
275307,23969
276001,23339
276121,23339
276122,23339
276123,23339
276124,23339
276125,23339
276126,23339
276127,23339
276128,23339
276129,23969
276131,23339
276135,23339
276136,23339
276137,23339
276138,23339
276139,23339
276140,23339
276141,23339
276142,23339
276143,23339
276201,23339
276202,23339
276203,23339
276204,23339
276205,23339
276206,23339
276207,23339
276208,23339
276288,23339
276301,23339
276302,23339
276303,23339
276304,23339
276305,23339
276306,23339
276402,23969
276403,23969
276404,23339
276405,23969
276406,23339
277001,17969
277121,17969
277123,17969
277124,17969
277201,17969
277202,17969
277203,17969
277204,17969
277205,17969
277207,17969
277208,17969
277209,17969
277210,17969
277211,17969
277213,17969
277214,17969
277216,17969
277219,17969
277301,17969
277302,17969
277303,17969
277304,17969
277401,17969
277402,17969
277403,17969
277501,17969
277502,17969
277503,17969
277504,17969
277506,17969
281001,20794
281003,20794
281004,20794
281005,20794
281006,20794
281121,20794
281122,20794
281123,20794
281201,20794
281202,20794
281203,20794
281204,20794
281205,20794
281206,20794
281301,20794
281302,8241
281303,20794
281305,20794
281308,20794
281401,20794
281403,20794
281404,20794
281405,20794
281406,24507
281501,20794
281502,20794
281504,20794
282001,17165
282002,35001
282003,35001
282004,35001
282005,35001
282006,35001
282007,16844
282008,35001
282009,16683
282010,32374
283101,35001
283102,35001
283103,38770
283104,35001
283105,16683
283110,35001
283111,35001
283112,35001
283113,35001
283114,35001
283115,35001
283119,16683
283121,35001
283122,45299
283123,35001
283124,35001
283125,45299
283126,35001
283130,38770
283135,38770
283136,38770
283141,38770
283142,38770
283145,38770
283151,38770
283152,38770
283201,35001
283202,45299
283203,38770
283204,38770
283205,38770
283206,38770
283207,38770
284001,21738
284002,21738
284003,21738
284120,21738
284121,21738
284122,22065
284123,22065
284124,22065
284125,22065
284126,22065
284127,21738
284128,21738
284135,21738
284136,22065
284201,21738
284202,21738
284203,21738
284204,21738
284205,21738
284206,21738
284301,21738
284302,7310
284303,7310
284304,21738
284305,21738
284306,7310
284401,21738
284402,22065
284403,22065
284404,22065
284405,22065
284406,22065
284419,21738
284501,22065
285001,20950
285121,20950
285122,20950
285123,20950
285124,20950
285125,20950
285126,20950
285127,20950
285128,20950
285129,20950
285130,20950
285201,7045
285202,20950
285203,20950
285204,20950
285205,20950
285206,20950
285223,20950
301001,19149
301018,19149
301019,19149
301020,16984
301021,19149
301022,19149
301023,19149
301024,19149
301025,19149
301026,19149
301027,19149
301028,19149
301030,19149
301035,19149
301401,6444
301402,19149
301403,19149
301404,19149
301405,19149
301406,19149
301407,6444
301408,19149
301409,19149
301410,19149
301411,19149
301412,19149
301413,19149
301414,19149
301415,19149
301416,19149
301427,19149
301604,19149
301701,16984
301702,6444
301703,19149
301704,6444
301705,6444
301706,19149
301707,6444
301708,6444
301709,16984
301713,16984
301714,14996
302001,20195
302002,20195
302003,20195
302004,20195
302005,20195
302006,20195
302012,20195
302013,20195
302015,20195
302016,20195
302017,20195
302018,20195
302019,20195
302020,20195
302021,20195
302022,20195
302026,20195
302027,20195
302028,20195
302029,20195
302031,20195
302033,20195
302034,20195
302037,20195
302039,20195
303001,20195
303002,20195
303003,20195
303004,14237
303005,20195
303006,20195
303007,20195
303008,20195
303009,20195
303012,20195
303102,20195
303103,20195
303104,20195
303105,20195
303106,20195
303107,20195
303108,20007
303109,20195
303110,20195
303119,20195
303120,20195
303122,6796
303301,20195
303302,20195
303303,14237
303304,14237
303305,20195
303313,14237
303315,14237
303323,14237
303325,14237
303326,14237
303327,14237
303328,20195
303338,20195
303348,20195
303501,14237
303502,14237
303503,14237
303504,14237
303505,14237
303506,14237
303507,14237
303508,14237
303509,14237
303510,14237
303511,14237
303601,20195
303602,20195
303603,20195
303604,20195
303701,20195
303702,20195
303704,20195
303706,20195
303712,20195
303801,20195
303803,20195
303804,20195
303805,20195
303806,20195
303807,20195
303901,20195
303903,20195
303904,20195
303905,20195
303908,20195
304001,19317
304021,19317
304022,19317
304023,19317
304024,19317
304025,19317
304501,19317
304502,19317
304503,19317
304504,19317
304505,19317
304507,19317
304801,19317
304802,19317
304803,19317
304804,19317
305001,10035
305002,10035
305003,10035
305004,10035
305005,10035
305007,10035
305012,10035
305021,10035
305022,10035
305023,10035
305024,10035
305025,10035
305026,15639
305201,10035
305202,10035
305203,10035
305204,10035
305205,10035
305206,10035
305207,10035
305401,10035
305402,10035
305403,10035
305404,10035
305405,10035
305406,10035
305407,10035
305408,10035
305412,10035
305415,10035
305601,10035
305621,10035
305622,10035
305623,10035
305624,10035
305625,10035
305627,10035
305628,10035
305629,10035
305630,10035
305801,10035
305802,10035
305811,10035
305812,10035
305813,10035
305814,10035
305815,10035
305816,10035
305817,10035
305819,10035
305901,10035
305921,11445
305922,10035
305923,10035
305924,10035
305925,10035
305926,10035
305927,10035
306001,10072
306021,10072
306022,10072
306023,10072
306101,10072
306102,10072
306103,10072
306104,10072
306105,10072
306114,10072
306115,10072
306116,10072
306119,10072
306126,10072
306301,10072
306302,10072
306303,10072
306304,10072
306305,10072
306306,10072
306307,10072
306308,10072
306401,10072
306421,10072
306422,10072
306501,10072
306502,10072
306503,10072
306504,10072
306601,10072
306602,10072
306603,10072
306701,10072
306702,10072
306703,10072
306704,10072
306705,10072
306706,10072
306707,10072
306708,10072
306709,10072
306901,10072
306902,10072
306912,10072
307001,12526
307019,12526
307022,12526
307023,12526
307024,12526
307025,18524
307026,12526
307027,12526
307028,12526
307029,16124
307030,16124
307031,12526
307043,12526
307501,12526
307510,12526
307511,12526
307512,12526
307513,12526
307514,12526
307515,16124
307801,12526
307802,12526
307803,16124
311001,16375
311011,16375
311021,16375
311022,16375
311023,16375
311024,16375
311025,16375
311026,16375
311030,16375
311201,16375
311202,16375
311203,16375
311204,16375
311301,16375
311302,16375
311401,16375
311402,16375
311403,16375
311404,16375
311407,16375
311408,16375
311601,16375
311602,16375
311603,16375
311604,16375
311605,16375
311801,16375
311802,16375
311803,16375
311804,16375
311805,16375
311806,16375
313001,18524
313002,18524
313003,18524
313004,18524
313011,18524
313022,18524
313024,18524
313026,18524
313027,18524
313031,18524
313038,18524
313201,18524
313202,11445
313203,18524
313204,18524
313205,18524
313206,11445
313207,11445
313211,11445
313301,11445
313321,11445
313322,11445
313323,11445
313324,11445
313325,11445
313327,11445
313328,11445
313329,11445
313330,11445
313331,11445
313332,11445
313333,11445
313334,11445
313341,11445
313342,11445
313601,18524
313602,18524
313603,18524
313604,18524
313701,18524
313702,18524
313703,18524
313704,11445
313705,18524
313706,18524
313708,18524
313801,18524
313802,18524
313803,18524
313804,18524
313901,18524
313902,18524
313903,18524
313904,18524
313905,18524
313906,18524
314001,11613
314011,11613
314021,11613
314022,11613
314023,11613
314024,11613
314025,11613
314026,11613
314027,11613
314028,11613
314029,11613
314030,11613
314031,11613
314032,11613
314034,11613
314035,11613
314036,11613
314037,11613
314038,11613
314401,11613
314402,11613
314403,11613
314404,11613
314406,11613
314801,11613
314804,11613
321001,17617
321021,17617
321022,17617
321023,5928
321024,13796
321025,17617
321026,17617
321028,17617
321201,17617
321202,17617
321203,17617
321204,5928
321205,17617
321206,17617
321301,17617
321302,17617
321303,17617
321401,17617
321402,17617
321403,17617
321404,17617
321405,17617
321406,17617
321407,17617
321408,17617
321409,17617
321410,17617
321411,17617
321601,17617
321602,17617
321605,19149
321606,19149
321607,19149
321608,14237
321609,14237
321610,15098
321611,15098
321612,14237
321613,14237
321614,17617
321615,17617
321633,19149
321642,17617
322001,13222
322023,13222
322024,13222
322025,13222
322026,13222
322027,13222
322028,13222
322029,13222
322030,13222
322033,13222
322034,13222
322201,13222
322202,13222
322203,15098
322204,15098
322205,13222
322211,13222
322212,13222
322213,15098
322214,13222
322215,15098
322216,15098
322218,15098
322219,13222
322220,15098
322230,15098
322234,15098
322236,15098
322238,15098
322240,14237
322241,15098
322242,15098
322243,15098
322249,15098
322251,15098
322252,15098
322254,15098
322255,15098
322701,13222
322702,13222
322703,13222
322704,13222
323001,15448
323021,15448
323022,15448
323023,15448
323024,15448
323025,15448
323301,5198
323601,5198
323602,15448
323603,15448
323613,15448
323614,15448
323615,15448
323616,15448
323801,15448
323802,15448
323803,15448
324001,5976
324002,15872
324003,15872
324004,15872
324005,15872
324006,15872
324007,15872
324008,15872
324009,15872
324010,15872
325001,5376
325003,15872
325004,15872
325009,15872
325201,15872
325202,20467
325203,15872
325204,15872
325205,20467
325206,20467
325207,15872
325208,15872
325209,20467
325214,15872
325215,20467
325216,20467
325217,20467
325218,20467
325219,20467
325220,20467
325221,20467
325222,20467
325223,20467
325601,15872
325602,15872
326001,17045
326021,17045
326022,17045
326023,17045
326033,17045
326034,17045
326035,17045
326036,17045
326037,17045
326038,17045
326039,17045
326501,17045
326502,17045
326512,17045
326513,17045
326514,17045
326515,17045
326516,17045
326517,15872
326518,15872
326519,15872
326520,15872
326529,15872
326530,15872
327001,21717
327021,21717
327022,21717
327023,21717
327024,21717
327025,21717
327026,21717
327027,21717
327031,21717
327032,21717
327034,21717
327601,21717
327602,21717
327603,21717
327604,21717
327605,21717
327606,21717
327801,21717
328001,20189
328021,20189
328022,20189
328023,20189
328024,20189
328025,20189
328026,20189
328027,20189
328028,20189
328029,20189
328030,20189
328031,20189
328041,20189
331001,18233
331021,18233
331022,18233
331023,18233
331024,10395
331029,18233
331031,18233
331301,18233
331302,18233
331303,18233
331304,18233
331305,6136
331402,18233
331403,18233
331411,18233
331501,18233
331502,18233
331503,18233
331504,18233
331505,18233
331506,18233
331507,18233
331517,18233
331518,18233
331701,18233
331801,21138
331802,18233
331803,21138
331811,21138
332001,10395
332002,10395
332021,10395
332023,10395
332024,10395
332025,10395
332026,10395
332027,10395
332028,10395
332029,10395
332030,10395
332031,10395
332041,10395
332042,10395
332301,10395
332302,10395
332303,10395
332304,10395
332305,10395
332307,10395
332311,10395
332312,10395
332315,10395
332316,10395
332317,10395
332318,10395
332401,10395
332402,10395
332403,10395
332404,10395
332405,10395
332406,10395
332411,10395
332601,10395
332602,10395
332603,10395
332701,10395
332702,10395
332703,10395
332705,10395
332706,10395
332707,10395
332708,10395
332709,10395
332710,10395
332711,10395
332712,10395
332713,10395
332714,10395
332715,10395
332718,10395
332719,10395
332721,10395
332722,10395
332742,10395
332746,16124
333001,16124
333029,16124
333036,16124
334001,7113
334003,21138
334004,7113
334006,21138
334021,21138
334022,21138
334023,21138
334201,21138
334202,21138
334302,21138
334303,21138
334305,21138
334401,7160
334402,7160
334403,21138
334601,21138
334602,21138
334603,21138
334604,21138
334801,21138
334802,21138
334803,21138
334804,21138
334808,21138
335001,16124
335002,16124
335021,16124
335022,16124
335024,16124
335025,16124
335027,16124
335037,16124
335038,16124
335039,16124
335040,16124
335041,16124
335051,16124
335061,16124
335062,16124
335063,27607
335064,27607
335065,16124
335073,16124
335501,27607
335502,27607
335503,27607
335504,27607
335511,27607
335512,9413
335513,27607
335523,27607
335524,27607
335525,9290
335526,9290
335701,16124
335702,16124
335703,16124
335704,16124
335707,16124
335711,16124
335801,27607
335802,27607
335803,27607
335804,16124
335805,16124
335901,16124
341001,15639
341021,15639
341022,15639
341023,15639
341024,15639
341025,15639
341026,15639
341027,15639
341028,15639
341029,15639
341030,15639
341031,15639
341301,15639
341302,15639
341303,15639
341304,15639
341305,15639
341306,15639
341316,15639
341317,15639
341318,15639
341319,15639
341501,15639
341502,15639
341503,15639
341504,15639
341505,15639
341506,15639
341507,15639
341508,15639
341509,15639
341510,15639
341511,15639
341512,15639
341513,15639
341514,15639
341515,15639
341516,15639
341517,15639
341518,15639
341519,15639
341520,15639
341533,15639
341551,15639
342001,19542
342003,19542
342005,19542
342006,19542
342007,19542
342008,19542
342011,19542
342012,19542
342013,19542
342014,19542
342015,19542
342021,19542
342022,19542
342023,19542
342024,19542
342025,19542
342026,19542
342027,19542
342028,19542
342037,19542
342301,19542
342302,19542
342303,19542
342304,19542
342305,19542
342306,19542
342307,19542
342308,19542
