pincode,district,state_name,state_code
757083,Mayurbhanj,Odisha,OD
757084,Mayurbhanj,Odisha,OD
757085,Mayurbhanj,Odisha,OD
757086,Mayurbhanj,Odisha,OD
757087,Mayurbhanj,Odisha,OD
757091,Mayurbhanj,Odisha,OD
757092,Mayurbhanj,Odisha,OD
757093,Mayurbhanj,Odisha,OD
757100,Mayurbhanj,Odisha,OD
757101,Mayurbhanj,Odisha,OD
757102,Mayurbhanj,Odisha,OD
757103,Mayurbhanj,Odisha,OD
757104,Mayurbhanj,Odisha,OD
757105,Mayurbhanj,Odisha,OD
757106,Mayurbhanj,Odisha,OD
757107,Mayurbhanj,Odisha,OD
758001,Kendujhar,Odisha,OD
758002,Kendujhar,Odisha,OD
758013,Kendujhar,Odisha,OD
758014,Kendujhar,Odisha,OD
758015,Kendujhar,Odisha,OD
758016,Kendujhar,Odisha,OD
758017,Kendujhar,Odisha,OD
758018,Kendujhar,Odisha,OD
758019,Kendujhar,Odisha,OD
758020,Kendujhar,Odisha,OD
758021,Kendujhar,Odisha,OD
758022,Kendujhar,Odisha,OD
758023,Kendujhar,Odisha,OD
758025,Kendujhar,Odisha,OD
758026,Kendujhar,Odisha,OD
758027,Kendujhar,Odisha,OD
758028,Kendujhar,Odisha,OD
758029,Kendujhar,Odisha,OD
758030,Kendujhar,Odisha,OD
758031,Kendujhar,Odisha,OD
758032,Kendujhar,Odisha,OD
758034,Kendujhar,Odisha,OD
758035,Kendujhar,Odisha,OD
758036,Kendujhar,Odisha,OD
758037,Kendujhar,Odisha,OD
758038,Kendujhar,Odisha,OD
758040,Kendujhar,Odisha,OD
758041,Kendujhar,Odisha,OD
758043,Kendujhar,Odisha,OD
758044,Kendujhar,Odisha,OD
758045,Kendujhar,Odisha,OD
758046,Kendujhar,Odisha,OD
758047,Kendujhar,Odisha,OD
758076,Kendujhar,Odisha,OD
758078,Kendujhar,Odisha,OD
758079,Kendujhar,Odisha,OD
758080,Kendujhar,Odisha,OD
758081,Kendujhar,Odisha,OD
758082,Kendujhar,Odisha,OD
758083,Kendujhar,Odisha,OD
758084,Kendujhar,Odisha,OD
758085,Kendujhar,Odisha,OD
759001,Dhenkanal,Odisha,OD
759013,Dhenkanal,Odisha,OD
759014,Dhenkanal,Odisha,OD
759015,Dhenkanal,Odisha,OD
759016,Dhenkanal,Odisha,OD
