Sr.No.|Region|State|District|Sub District|Center|Bank Group|Bank Name|Banking Channel Name|Part 1 Code|Part 2 Code|Population Group|AD Category|License Number|License Date|Address|Banking Channel Type|Sub Type|MICR Code|IFSC Code|Date of opening
4757|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|"PUNE STATION ROAD, CAMP"|02400O9|6200019|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1973-12-17 00:00:00|"PUNE PARMAR CHAMBERS, NEAR SADHU VASWANI CHOWK, PUNE STATION ROAD,,-1,PUNE,MAHARASHTRA,411001"|BRANCH||411015057|CNRB0015324|1973-12-17 00:00:00
4758|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|PUNE ERANDWANA|02400OF|6200019|METROPOLITAN|B|BL.BA.133/81|1981-05-28 00:00:00|"Pune Major K G Pawar Road, Erandwana,,-1,PUNE,MAHARASHTRA,411004"|BRANCH||411015060|CNRB0015332|1982-05-20 00:00:00
4759|WESTERN REGION|MAHARASHTRA|SANGLI|MIRAJ|SANGLI MIRAJ KUPWAD (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|MIRAJ|02400OT|6120008|URBAN|B|NOT_AVAILABLE_(CHECKED)|1976-11-23 00:00:00|"MIRAJ STATION RD,NR.HOTEL BRINDAVAN PB NO.2,SANGLI-MIRAJ-KUPWAD,416410,-1,SANGLI,MAHARASHTRA,416410"|BRANCH||416015154|CNRB0015391|1976-11-23 00:00:00
4760|WESTERN REGION|MAHARASHTRA|NAGPUR|KALAMESHWAR|MOHPA (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|MANSAR|02400P0|6400252|RURAL|B|NOT_AVAILABLE_(CHECKED)|1976-12-07 00:00:00|"RAMTEK ROAD HOUSE NO. 1645, 1646, MOUZA 275 MANSAR,-1,NAGPUR,MAHARASHTRA,441502"|BRANCH||441015511|CNRB0015252|1976-12-07 00:00:00
4761|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|BOMBAY BORIVLI (WEST)BR.|02400P2|2910009|METROPOLITAN|B|BL.BA197/81|1982-10-30 00:00:00|"BOMBAY PARESH CIS 2410,MANDAPESHWAR AREA,BOMBAY,TEH.BOMBAY,400092,-1,MUMBAI SUBURBAN,MAHARASHTRA,400092"|BRANCH||400015231|CNRB0015045|1982-10-30 00:00:00
4762|WESTERN REGION|MAHARASHTRA|AKOLA|AKOLA|AKOLA (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|AKOLA DAMLE WADI CHOWK|02400PS|6460007|URBAN|B|NOT_AVAILABLE_(CHECKED)|1976-06-25 00:00:00|"AKOLA DAMLE WADI, NEAR SANTOSHI MATA MANDIR,,-1,AKOLA,MAHARASHTRA,444001"|BRANCH||444015003|CNRB0015110|1976-06-25 00:00:00
4763|WESTERN REGION|MAHARASHTRA|RATNAGIRI|GUHAGAR|KONDWADI TARF PATPANHALE|PUBLIC SECTOR BANKS|CANARA BANK|PATPANHALE|02400PX|6050431|RURAL|B|NOT_AVAILABLE_(CHECKED)|1976-08-27 00:00:00|"PATPANHALE SHRINGARTALI,PATPANHALE VILLAGE,GUHAGAR TALUK,-1,RATNAGIRI,MAHARASHTRA,415724"|BRANCH||415015508|CNRB0015374|1976-08-27 00:00:00
4764|WESTERN REGION|MAHARASHTRA|RAIGAD|URAN|JASAI (CT)|PUBLIC SECTOR BANKS|CANARA BANK|JASAI|02400Q0|6030782|RURAL|B|BL.BA.137/80|1983-02-24 00:00:00|"JASAI PLOTNO.470,PANVELURAN RD.,JASAI,P.O.VIAPANVEL,TEH.URAN,410206,-1,RAIGAD,MAHARASHTRA,410206"|BRANCH||400015277|CNRB0015213|1983-02-24 00:00:00
4765|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI CHEMBUR|02400QJ|2910009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1969-04-25 00:00:00|"POKAR MANSION 82-B POKAR MANSION GOVANDI ROAD CHEMBUR MUMBAI 400071,-1,MUMBAI SUBURBAN,MAHARASHTRA,400071"|BRANCH||400015197|CNRB0015009|1900-01-04 00:00:00
4766|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI LAMINGTON ROAD|02400QM|6000009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1969-09-17 00:00:00|"MINERVA CINEMA DR DADASAHEB BHADKAMKAR MARG 167 NAVYUG NIVAS OPP MINERVA CINEMA DR DADASAHEB BHADKAMKAR MARG 07,-1,MUMBAI,MAHARASHTRA,400007"|BRANCH||400015202|CNRB0015013|1900-01-04 00:00:00
4767|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI MALABAR HILL|02400QN|6000009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1969-12-29 00:00:00|"MALABAR HILLS ASHMITA BUILDING NO1, 204, WALKESAR ROAD,-1,MUMBAI,MAHARASHTRA,400006"|BRANCH||400015203|CNRB0015016|1900-01-04 00:00:00
4768|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI MATUNGA EAST-II|02400QO|6000009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1960-02-01 00:00:00|"DADAR MATUNGA ESTATE K A SUBRAMANYM ROAD 3-A DADAR MATUNGA ESTATE K A SUBRAMANYM ROAD MATUNGA, MUMBAI 400019,-1,MUMBAI,MAHARASHTRA,400019"|BRANCH||400015204|CNRB0015005|1900-01-04 00:00:00
4769|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI MULUND WEST-II|02400QP|2910009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1960-07-10 00:00:00|"SAGAR  NIVAS N  S  ROAD 543 SAGAR NIVAS N S ROAD MULUND WEST MUMBAI 400080,-1,MUMBAI SUBURBAN,MAHARASHTRA,400080"|BRANCH||400015205|CNRB0015006|1900-01-04 00:00:00
4770|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI TARDEO|02400QQ|6000009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1969-08-08 00:00:00|"PLOT NO 1/407 PTM MALAVIYA ROAD TARDEO GOLD COIN A PLOT NO 1/407 PTM MALAVIYA ROAD TARDEO MUMBAI 400034,-1,MUMBAI,MAHARASHTRA,400034"|BRANCH||400015206|CNRB0015012|1900-01-04 00:00:00
4771|WESTERN REGION|MAHARASHTRA|THANE|KALYAN|KALYAN-DOMBIVLI (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|DOMBIVLI-MANPADA ROAD|02400QR|6010029|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1969-05-17 00:00:00|"SHUBHANGI DARSHAN BUILDING SHUBHANGI DARSHAN BUILDING MANAPADA ROAD , DOMBIVLI 421201,-1,THANE,MAHARASHTRA,421201"|BRANCH||400015207|CNRB0015461|1900-01-04 00:00:00
4772|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|I N H ASWINI COLABA BOMBAY|02400RD|6000009|METROPOLITAN|B|1404/22 02 010/96|1996-03-26 00:00:00|"MUMBAI INH ASHWINI COLABA I N H ASWINI NEAR R C CHURCH,COLABA,MUMBAI,400005,-1,MUMBAI,MAHARASHTRA,400005"|BRANCH||400015243|CNRB0015071|1996-03-26 00:00:00
4773|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|NAGAR|AHILYANAGAR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|AHILYANAGAR M.G. ROAD|02400RS|6220007|URBAN|B|BL.BA.39/84|1984-01-25 00:00:00|"Ahilyanagar #46, CTS 7579, M G Road, Sarjepura, Bagdapatti,,-1,AHILYANAGAR,MAHARASHTRA,414001"|BRANCH||414015003|CNRB0015102|1984-12-29 00:00:00
4774|WESTERN REGION|MAHARASHTRA|RAIGAD|URAN|URAN (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|URAN-MORA|02400ST|6030044|SEMI URBAN|B|NOT_AVAILABLE_(CHECKED)|1977-11-04 00:00:00|"URAN MORA BUNGALOW NO.6/976,URAN-MORA ROAD,MORA,URAN,-1,RAIGAD,MAHARASHTRA,400704"|BRANCH||400015274|CNRB0015211|1977-11-04 00:00:00
4775|WESTERN REGION|MAHARASHTRA|SINDHUDURG|KUDAL|KASAL|PUBLIC SECTOR BANKS|CANARA BANK|KASAL|02400SU|6070171|RURAL|B|NOT_AVAILA|1977-11-07 00:00:00|"KASAL PUWASKAR BLDGS;GOA-BOMBAY HIGHWAY,KASAL-416605,KUDAL-TQ,-1,SINDHUDURG,MAHARASHTRA,416603"|BRANCH||416015511|CNRB0015375|1977-11-07 00:00:00
4776|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|PUNE-GULTEKADI|02400SX|6200019|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1977-11-12 00:00:00|"PUNE GULTEKADI NEW MARKET COMMON SALE HALL BLDG,NEW MARKET YARD,GULTEKADI,POONA-19,-1,PUNE,MAHARASHTRA,411037"|BRANCH||411015058|CNRB0015327|1977-11-12 00:00:00
4777|WESTERN REGION|MAHARASHTRA|JALGAON|JALGAON|JALGAON (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|JALGAON TOWN|02400T4|6560007|URBAN|B|BL.BA.41/84|1985-03-29 00:00:00|"JALGAON MAKRA CHAMBERS, 5, PHOOLAN PETH,RAJKAMAL TALKIES ROAD,,-1,JALGAON,MAHARASHTRA,425001"|BRANCH||425015002|CNRB0015200|1985-03-29 00:00:00
4778|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI KANDIVLI|02400TA|2910009|METROPOLITAN|B|BL.BA.276/81|1981-12-08 00:00:00|"KANDIVALI (WEST), MUMBAI G1, ANAND BUILDING, GORASWADI LANE, OFF S V ROAD,-1,MUMBAI SUBURBAN,MAHARASHTRA,400064"|BRANCH||400015230|CNRB0015044|1981-12-11 00:00:00
4779|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI DR.GOPALRAO DESHMUKH MARG|02400UF|6000009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1975-04-19 00:00:00|"DR.GOPALRAO DESHMUKH MARG NO. 1, PADAM 4B,-1,MUMBAI,MAHARASHTRA,400026"|BRANCH||400015218|CNRB0015028|1975-04-19 00:00:00
4780|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|BOMBAY-BYCULLA|02400UO|6000009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1975-07-21 00:00:00|"BOMBAY 414/18,J.J.ROAD,OPP.J.J.HOSPITAL,BYCULLA,BOMBAY-400008,-1,MUMBAI,MAHARASHTRA,400008"|BRANCH||400015219|CNRB0015029|1975-07-21 00:00:00
4781|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI VILE PARLE EAST-II|02400WS|2910009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1973-09-28 00:00:00|"MUMBAI VILE PARLE JAL PALACE,SHARDANANDA RD;VILE PARLE(EAST),BOMBAY-400057,-1,MUMBAI SUBURBAN,MAHARASHTRA,400057"|BRANCH||400015214|CNRB0015023|1973-09-28 00:00:00
4782|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|BALKUM|02400WT|6010009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1973-10-10 00:00:00|"NEAR GALAXY HOSPITAL,MUMBAI AGRA ROAD ARYA CENTER,GROUND FLOOR,NEAR VARDHAMAN GARDEN THANE,-1,THANE,MAHARASHTRA,400608"|BRANCH||400015269|CNRB0015463|1973-10-10 00:00:00
4783|WESTERN REGION|MAHARASHTRA|PUNE|HAVELI|PIMPRI CHINCHWAD (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|CHIKHALI|02400WY|6200179|METROPOLITAN|B|BL.BA. 334/82|1982-12-30 00:00:00|"Chikhali Sant Dhyaneshwar Inds Compound, Kudalwardi,,-1,PUNE,MAHARASHTRA,410501"|BRANCH||411015071|CNRB0015335|1983-08-12 00:00:00
4784|WESTERN REGION|MAHARASHTRA|PALGHAR|VASAI|VASAI-VIRAR CITY (M CORP)|PUBLIC SECTOR BANKS|CANARA BANK|VASAI ROAD DIWANMAN|02400X6|3820729|METROPOLITAN|B|BL.BA.9/83|1983-01-01 00:00:00|"Vasai I Floor, Sandu Mahal, Ambadi Road,,-1,PALGHAR,MAHARASHTRA,401202"|BRANCH||400015233|CNRB0015475|1983-10-10 00:00:00
4785|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|PUNE BANER|02400Y0|6200019|METROPOLITAN|B|BLM /520|1997-02-20 00:00:00|"ANUDH BANER ROAD, WING B, BIG BAY, S.NO.110/11/23,  BANER PUNE,-1,PUNE,MAHARASHTRA,411045"|BRANCH||411015069|CNRB0015338|1997-03-22 00:00:00
4786|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI PRABHADEVI-II|02400YD|6000009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1974-09-25 00:00:00|"MUMBAI RAJAN HOUSE,A.MARATHE MARG,NR.CENTURY BAZAR,PRABHADEVI,MUMBAI 400025,-1,MUMBAI,MAHARASHTRA,400025"|BRANCH||400015216|CNRB0015038|1974-09-25 00:00:00
4787|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|SP.CAPITAL MARKET SERVICE BR.|02400YS|6000009|METROPOLITAN|B|BLM 829|1999-02-17 00:00:00|"MUMBAI 26 A SYNDICATE BLDG,SIR PM RD,MUMBAI, P.O.FORT,400001,-1,MUMBAI,MAHARASHTRA,400001"|BRANCH||400015294|CNRB0015076|2000-02-14 00:00:00
4788|WESTERN REGION|MAHARASHTRA|THANE|BHIWANDI|VAJRESHWARI|PUBLIC SECTOR BANKS|CANARA BANK|VAJRESHWARI|02400ZE|6010661|RURAL|B|NOT_AVAILABLE_(CHECKED)|1973-12-28 00:00:00|"VAJRESHWARI 107,NEAR VAJRESHWARI TEMPLE,AMBADI RD.VAJRESHWARI-401204,-1,THANE,MAHARASHTRA,401204"|BRANCH||400015291|CNRB0015465|1973-12-28 00:00:00
4789|WESTERN REGION|MAHARASHTRA|PALGHAR|VASAI|VASAI-VIRAR CITY (M CORP)|PUBLIC SECTOR BANKS|CANARA BANK|VADAVALI|02400ZG|3820729|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1973-12-29 00:00:00|"VADAVALI BASSEIN SATHI SADAN,MARKET RD,PALI VADAVALI,VADAVALI,P.O.BASEIN,401201,-1,PALGHAR,MAHARASHTRA,401201"|BRANCH||400015271|CNRB0015466|1973-12-29 00:00:00
4790|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|PUNE-RASTA PETH|02400ZS|6200019|METROPOLITAN|B|BL.BA.178/81|1981-08-20 00:00:00|"PUNE 588,RASTA PETH,OPP.RED CROSS BLOOD BANK,PUNE-411001,-1,PUNE,MAHARASHTRA,411030"|BRANCH||411015059|CNRB0015331|1981-12-14 00:00:00
4791|WESTERN REGION|MAHARASHTRA|PUNE|SHIRUR|KENDUR|PUBLIC SECTOR BANKS|CANARA BANK|KENDUR|02400ZX|6201251|RURAL|B|BL.BA.255/81|1981-11-13 00:00:00|"KENDUR KENDUR-412413,SHIRUR TALUKA,-1,PUNE,MAHARASHTRA,412403"|BRANCH||412015503|CNRB0015333|1981-12-24 00:00:00
4792|WESTERN REGION|MAHARASHTRA|JALGAON|BHUSAWAL|BHUSAWAL (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|BHUSAWAL|024013M|6560016|URBAN|B|BL.BA.40/84|1985-03-30 00:00:00|"BHUSAWAL GURUNANAK COMPLEX,WEEKLY MARKET,BHUSAWAL,425201,-1,JALGAON,MAHARASHTRA,425201"|BRANCH||425015101|CNRB0015201|1985-03-30 00:00:00
4793|WESTERN REGION|MAHARASHTRA|SATARA|KHANDALA|WING|PUBLIC SECTOR BANKS|CANARA BANK|WING|024014Y|6150721|RURAL|B|BL.BA.173/81|1981-08-04 00:00:00|"WING MILKAT NO.1054, WARD NO.1,,-1,SATARA,MAHARASHTRA,415122"|BRANCH||415015509|CNRB0015412|1981-12-26 00:00:00
4794|WESTERN REGION|MAHARASHTRA|RAIGAD|KHALAPUR|KAIRE|PUBLIC SECTOR BANKS|CANARA BANK|KHAIRA-PATHALAGANGA|024015A|6030541|RURAL|B|BL.BA.189/81|1981-09-08 00:00:00|"KHAIRA PATHALAGANGA C.F.C.BLDG,MIDC INDSL.AREA, KHAIRA PATHALAGANGA TEH. KHALAPUR,-1,RAIGAD,MAHARASHTRA,410207"|BRANCH||400015507|CNRB0015214|1981-12-28 00:00:00
4795|WESTERN REGION|MAHARASHTRA|RAIGAD|PANVEL|PANVEL (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|KALAMBOLI-II|024015N|6030027|URBAN|B|BL.BA.307/82|1982-12-24 00:00:00|"Raigad Shop No.2,3,& 4, Regency Ellanza Co Operative Hsg Society Ltd., Sector 10E, Kalamboli,,-1,RAIGAD,MAHARASHTRA,410218"|BRANCH||400015234|CNRB0015215|1983-12-19 00:00:00
4796|WESTERN REGION|MAHARASHTRA|NASIK|MALEGAON|TINGRI|PUBLIC SECTOR BANKS|CANARA BANK|TINGRI|024015S|6501351|RURAL|B|BL.BA.333/82|1982-12-30 00:00:00|"TINGRI TINGRI,TEH.MALEGAON,-1,NASIK,MAHARASHTRA,423205"|BRANCH||423015503|CNRB0015284|1983-12-22 00:00:00
4797|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|PATHARDI|KARANJI|PUBLIC SECTOR BANKS|CANARA BANK|KARANJI|024015X|6220492|RURAL|B|BL.BA.331/82|1982-12-30 00:00:00|"KARANJI DR. S P KULKARNI S BLDG,BOSE ROAD,KARANJI,414106,-1,AHILYANAGAR,MAHARASHTRA,414106"|BRANCH||414015507|CNRB0015101|1983-12-29 00:00:00
4798|WESTERN REGION|MAHARASHTRA|PALGHAR|VASAI|VASAI-VIRAR CITY (M CORP)|PUBLIC SECTOR BANKS|CANARA BANK|KAMAN|024016C|3820729|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1978-01-16 00:00:00|"Vasai Laxmi Anant Nivas, Door No 236, Hanuman Mandir Road, Shivaji Chowk, Kaman,,-1,PALGHAR,MAHARASHTRA,401208"|BRANCH||400015275|CNRB0015469|1978-01-16 00:00:00
4799|WESTERN REGION|MAHARASHTRA|JALNA|JALNA|JALNA (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|JALNA MAIN|024017O|6250007|URBAN|B|NOT_AVAILA|1978-12-09 00:00:00|"JALNA R.R.BLDG, RAJENDRA PRASAD ROAD,,-1,JALNA,MAHARASHTRA,431203"|BRANCH||431015053|CNRB0015131|1978-12-09 00:00:00
4800|WESTERN REGION|MAHARASHTRA|SATARA|SATARA|SHENDRE|PUBLIC SECTOR BANKS|CANARA BANK|SHENDRE|024019L|6151411|RURAL|B|BL.BA.257/85|1985-07-29 00:00:00|"SHENDRE SHAHUNAGAR,SHENDRE,415001,-1,SATARA,MAHARASHTRA,415519"|BRANCH||415015511|CNRB0015413|1985-09-17 00:00:00
4801|WESTERN REGION|MAHARASHTRA|PALGHAR|VASAI|VASAI-VIRAR CITY (M CORP)|PUBLIC SECTOR BANKS|CANARA BANK|"SPECIALISED SME BRANCH, VALIV"|024019W|3820729|METROPOLITAN|B|NA|2020-04-01 00:00:00|"VALIV Ground Floor, Unit No.14-17, Centre Point No.80, Sativali Road,,-1,PALGHAR,MAHARASHTRA,401208"|BRANCH||400015270|CNRB0015464|1973-11-15 00:00:00
4802|WESTERN REGION|MAHARASHTRA|RAIGAD|PANVEL|PANVEL (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|PANVEL|024019X|6030027|URBAN|B|NOT_AVAILABLE_(CHECKED)|1973-11-21 00:00:00|"PLOT NO.406/1-B, TAKKA ROAD, PANVEL SHOP NO.3,4,5, GROUND FLOOR JUNCTION 406,-1,RAIGAD,MAHARASHTRA,410206"|BRANCH||400015215|CNRB0015210|1973-11-21 00:00:00
4803|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI MATUNGA BAZAR|02401AY|6000009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1977-12-02 00:00:00|"BOMBAY SRI S.MATTAM BLDG,TELANG CROSS RD,MATUNGA BZR.BR,BOMBAY,-1,MUMBAI,MAHARASHTRA,400019"|BRANCH||400015224|CNRB0015039|1977-12-02 00:00:00
4804|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MUMBAI-MAHIM|02401C7|6000009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1979-03-29 00:00:00|"T H Kataria Marg Shop No 8 & 10 Shreeji Villa Opposite Ganga Vihar Hotel MAHIM-MUMBAI,-1,MUMBAI,MAHARASHTRA,400016"|BRANCH||400015225|CNRB0015042|1979-03-29 00:00:00
4805|WESTERN REGION|MAHARASHTRA|NASIK|MALEGAON|MALEGAON (M CORP. + OG)|PUBLIC SECTOR BANKS|CANARA BANK|DAREGAON|02401CS|6500007|URBAN|B|BLB.489|1989-12-26 00:00:00|"DAREGAON DAREGAON,P.O.SYANE,TEH.MALEGAON,423203,-1,NASIK,MAHARASHTRA,423203"|BRANCH||423015504|CNRB0015286|1989-12-26 00:00:00
4806|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|BOMBAY-JOGESHWARI(WEST)|02401D8|2910009|METROPOLITAN|B|BL.BA.127/83|1984-03-08 00:00:00|"BOMBAY PLOT NO:2,FAIZAM APT.,226 S.V.RD,JOGESHWARI(W),BOMBAY,400102,-1,MUMBAI SUBURBAN,MAHARASHTRA,400102"|BRANCH||400015235|CNRB0015057|1984-10-22 00:00:00
4807|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|BANDRA(WEST)-MUMBAI|02401DR|2910009|METROPOLITAN|B|BLM 540|1997-03-15 00:00:00|"MUMBAI BANDRA(WEST) SILVA BODE TPS III,16TH ROAD,BANDRA(WEST),MUMBAI,400050,-1,MUMBAI SUBURBAN,MAHARASHTRA,400050"|BRANCH||400015244|CNRB0015073|1997-07-23 00:00:00
4808|WESTERN REGION|MAHARASHTRA|THANE|BHIWANDI|BHIWANDI NIZAMPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|BHIWANDI|02401DW|6010068|URBAN|B|NOT_AVAILABLE_(CHECKED)|1974-10-21 00:00:00|"BHIWANDI KADBHANE BLDG,95,THANDGEALI,NEAR NAZRANA CINEMA,BHIWANDI,-1,THANE,MAHARASHTRA,421308"|BRANCH||400015272|CNRB0015467|1974-10-21 00:00:00
4809|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|NAGPUR LAW COLLEGE SQUARE|02401E7|6400009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1969-04-28 00:00:00|"OFF WHC ROAD, SALASAR PARK 121/1 NAGPUR LAW COLLEGE,-1,NAGPUR,MAHARASHTRA,440010"|BRANCH||440015032|CNRB0015250|1900-01-04 00:00:00
4810|WESTERN REGION|MAHARASHTRA|KOLHAPUR|HATKANANGLE|ICHALKARANJI (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|ICHALKARANJI|02401EX|6080017|URBAN|B|NOT_AVAILABLE_(CHECKED)|1981-01-28 00:00:00|"Ichalkaranji Ward No.12, House No.427, Bhawani Tower, Shahu Corner, Main Road,,-1,KOLHAPUR,MAHARASHTRA,416115"|BRANCH||416015203|CNRB0015231|1981-01-28 00:00:00
4811|WESTERN REGION|MAHARASHTRA|PUNE|AMBEGAON|LONI|PUBLIC SECTOR BANKS|CANARA BANK|LONI|02401F4|6201491|RURAL|B|BL BA 79/84|1984-02-27 00:00:00|"LONI LONI,TEH.AMBEGAON,410510,-1,PUNE,MAHARASHTRA,410510"|BRANCH||410015004|CNRB0015336|1984-06-27 00:00:00
4812|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|"SPECIALISED SME BRANCH, MUMBAI GOREGAON"|02401FH|2910009|METROPOLITAN|B|NA|2020-04-01 00:00:00|"Mumbai Ground Floor, Hetali Blessings, Plot No.10, Vishweshwar Nagar, Off Aarey Road (Near Udupi Hotel), Goregaon (East),,-1,MUMBAI SUBURBAN,MAHARASHTRA,400063"|BRANCH||400015208|CNRB0015017|1971-07-19 00:00:00
4813|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|PUNE CHINCHWAD|02401FI|6200019|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1971-07-12 00:00:00|"MUMBAI-PUNE ROAD EMPIRE ESTATE, N-BUILDING, SHOP NO 4 TO 12,CTS NO.4510/1 CHINCHWAD PUNE,-1,PUNE,MAHARASHTRA,411019"|BRANCH||411015070|CNRB0015322|1971-07-12 00:00:00
