Sr.No.|Region|State|District|Sub District|Center|Bank Group|Bank Name|Banking Channel Name|Part 1 Code|Part 2 Code|Population Group|AD Category|License Number|License Date|Address|Banking Channel Type|Sub Type|MICR Code|IFSC Code|Date of opening
5189|WESTERN REGION|MAHARASHTRA|THANE|SHAHAPUR|KHARDI (CT)|PUBLIC SECTOR BANKS|CANARA BANK|KHARDI|0244644|6010632|RURAL|B|||"BAZAR PETH, MAIN ROAD GURUKRUPA COMPLEX KHARDI,-1,THANE,MAHARASHTRA,421601"|BRANCH||400015503|CNRB0004645|2013-11-19 00:00:00
5190|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|THANE KAUSA MUMBRA|0244645|6010009|METROPOLITAN|B|||"OPP.NOORANI RESTAURANT, MUMBAI-PUNE ROAD SHOP NO.1 TO 3, DOST 'B' BLDG CHS LTD KAUSA-MUMBRA,-1,THANE,MAHARASHTRA,400612"|BRANCH||400015166|CNRB0005079|2013-11-19 00:00:00
5191|WESTERN REGION|MAHARASHTRA|JALGAON|CHOPDA|CHOPDA (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|CHOPDA|0244646|6560045|SEMI URBAN|B|||"MAIN ROAD, TELIWADA PLOT NO.1085/1086, INFRONT OF VIVEKANANDA HOS TELIWADA,-1,JALGAON,MAHARASHTRA,425107"|BRANCH||425015501|CNRB0004864|2013-11-19 00:00:00
5192|WESTERN REGION|MAHARASHTRA|JALGAON|CHALISGAON|CHALISGAON(M CL)|PUBLIC SECTOR BANKS|CANARA BANK|CHALISGAON|0244647|6560035|SEMI URBAN|B|||"BADGAON ROAD, OPP.BUS STAND PLOT NO.282/1 CHALISGAON,-1,JALGAON,MAHARASHTRA,424101"|BRANCH||424015202|CNRB0004865|2013-11-19 00:00:00
5193|WESTERN REGION|MAHARASHTRA|CHANDRAPUR|BRAHMAPURI|BRAHMAPURI (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|BRAHMAPURI|0244648|6360074|SEMI URBAN|B|||"NABGHID ROAD, SHESH NAGAR PLOT NO.50, NEAR GUJARE PETROL PUMP SHESHNAGAR,-1,CHANDRAPUR,MAHARASHTRA,441206"|BRANCH||441015302|CNRB0004863|2013-11-19 00:00:00
5194|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KARVIR|KOLHAPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|KOLHAPUR MUKT SAINIK VASAHAT|0244649|6080008|URBAN|B|||"Kolhapur C.NO.2094, B/2/2, Ved Mahabharat Complex, Shop No.1,2,3,4, E Ward, Mahadik Vasahat,,-1,KOLHAPUR,MAHARASHTRA,416003"|BRANCH||416015007|CNRB0005032|2013-11-19 00:00:00
5195|WESTERN REGION|MAHARASHTRA|SOLAPUR|SOLAPUR NORTH|SOLAPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|"SPECIALISED SME BRANCH, SOLAPUR"|0244650|6100008|URBAN|B|||"CHATIGALLI P B NO.114 CHATIGALLI,-1,SOLAPUR,MAHARASHTRA,413007"|BRANCH||413015002|CNRB0005033|2013-11-19 00:00:00
5196|WESTERN REGION|MAHARASHTRA|KOLHAPUR|SHIROL|JAYSINGPUR (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|JAYSINGPUR|0244651|6080044|SEMI URBAN|B|||"SHIROLWADI ROAD NEAR BUS STOP JAYSINGPUR,-1,KOLHAPUR,MAHARASHTRA,416101"|BRANCH||416015506|CNRB0005034|2013-11-19 00:00:00
5197|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KAGAL|KAGAL (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|KAGAL|0244652|6080054|SEMI URBAN|B|||"PUNE-BANGALORE ROAD VIJAY ARCADE, S.NO.2393/C, DATTAJIRAO INGLE N KAGAL,-1,KOLHAPUR,MAHARASHTRA,416216"|BRANCH||416015507|CNRB0005035|2013-11-19 00:00:00
5198|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|NAGPUR MANKAPUR|0244776|6400009|METROPOLITAN|B|||"P&T COLONY MANKAPUR RING ROAD PLOT NO.15 & 16, OPP.ELIZABETH SCHOOL MANKAPUR,-1,NAGPUR,MAHARASHTRA,440030"|BRANCH||440015019|CNRB0005149|2014-01-31 00:00:00
5199|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR|KUBHEPHAL|PUBLIC SECTOR BANKS|CANARA BANK|"SPECIALISED SME BRANCH, SHENDRA MIDC"|0244792|6240911|RURAL|B|||"SHENDRA MIDC Arukrupa Complex, I Floor, Jalna Road,,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431154"|BRANCH||431015006|CNRB0005200|2014-02-05 00:00:00
5200|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|"SPECIALISED ARM BRANCH, PUNE"|0244855|6200019|METROPOLITAN|B|Not Available|2019-01-17 00:00:00|"SHIVAJI ROAD, NEAR MANGALA THEATRE CANARA BANK BLDG, F P 790 (PART) SHIVAJINAGAR,-1,PUNE,MAHARASHTRA,411005"|BRANCH|||CNRB0005208|2014-03-07 00:00:00
5201|WESTERN REGION|MAHARASHTRA|NAGPUR|KAMPTEE|BHILGAON|PUBLIC SECTOR BANKS|CANARA BANK|BHILGAON|0244864|6401232|RURAL|B|||"KAMPTEE ROAD, NAKA NO.2 PLOT NO.79, GUPTA COMPLEX BHILGAON,-1,NAGPUR,MAHARASHTRA,441001"|BRANCH||440015020|CNRB0005099|2014-03-10 00:00:00
5202|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|PAITHAN|BIDKIN|PUBLIC SECTOR BANKS|CANARA BANK|BIDKIN|0244885|6240123|SEMI URBAN|B|||"BIDKIN-PAITHAN ROAD H.NO.1030 BIDKIN,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431105"|BRANCH||431015009|CNRB0005269|2014-03-18 00:00:00
5203|WESTERN REGION|MAHARASHTRA|NAGPUR|HINGNA|HINGNA|PUBLIC SECTOR BANKS|CANARA BANK|HINGNA|0244889|6400412|RURAL|B|||"OPP.NEW BUS STAND PLOT NO.7 (KASHIT), HINGNA,-1,NAGPUR,MAHARASHTRA,441110"|BRANCH||440015021|CNRB0005150|2014-03-20 00:00:00
5204|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (RURAL)|WADI (CT)|PUBLIC SECTOR BANKS|CANARA BANK|WADI|0244890|6400495|SEMI URBAN|B|||"AMRAVATI ROAD I FLOOR, SHEELA COMPLEX WADI,-1,NAGPUR,MAHARASHTRA,440023"|BRANCH||440015022|CNRB0005096|2014-03-20 00:00:00
5205|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|"SPECIALISED MID CORPORATE BRANCH, NAGPUR"|0244891|6400009|METROPOLITAN|B|||"NORTH AMBAZARI ROAD #32, CORPORATION COLONY SHANKARNAGAR,-1,NAGPUR,MAHARASHTRA,440010"|BRANCH||440015023|CNRB0005284|2014-03-20 00:00:00
5206|WESTERN REGION|MAHARASHTRA|BULDHANA|BULDANA|BULDANA (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|BULDANA|0244896|6480015|SEMI URBAN|B|||"BUS STAND ROAD, SANGAM CHOWK, PLOT NO.3(16), WARD NO.18, KOTHARI HEIGHTS, C BULDANA,-1,BULDHANA,MAHARASHTRA,443001"|BRANCH||443015002|CNRB0005254|2014-03-22 00:00:00
5207|WESTERN REGION|MAHARASHTRA|THANE|AMBARNATH|RAHATOLI|PUBLIC SECTOR BANKS|CANARA BANK|RAHATOLI|0244903|6011681|RURAL|B|||"AT: RAHATOLI GROUND FLOOR, PRASANNA NIWAS RAHATOLI,-1,THANE,MAHARASHTRA,421503"|BRANCH||400015169|CNRB0005288|2014-03-24 00:00:00
5208|WESTERN REGION|MAHARASHTRA|PALGHAR|PALGHAR|BOISAR (CT)|PUBLIC SECTOR BANKS|CANARA BANK|"SPECIALISED SME BRANCH, BOISAR"|0244906|3820054|SEMI URBAN|B|||"SHIGAON ROAD, BOISAR WEST PANCHANAN BLDG, OPP.KAMTESHWAR TEMPLE BOISAR WEST,-1,PALGHAR,MAHARASHTRA,401501"|BRANCH||400015170|CNRB0004643|2014-03-25 00:00:00
5209|WESTERN REGION|MAHARASHTRA|BHANDARA|TUMSAR|TUMSAR (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|TUMSAR|0244915|6380044|SEMI URBAN|B|||"NEW BUS STAND, SHREERAM NAGAR MATOSHRI GANGUBAI KAREMORE COMPLEX TUMSAR,-1,BHANDARA,MAHARASHTRA,441912"|BRANCH||441015202|CNRB0005296|2014-03-26 00:00:00
5210|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|PRIME CORPORATE BRANCH MUMBAI|0244968|2910009|METROPOLITAN|B|||"BANDRA-KURLA COMPLEX I FLOOR, 'A' WING, G BLOCK, C-14 BANDRA-KURLA COMPLEX,-1,MUMBAI SUBURBAN,MAHARASHTRA,400051"|BRANCH||400015173|CNRB0005310|2014-05-26 00:00:00
5211|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|CANARA BANK|MID CORPORATE BRANCH FORT MARKET MUMBAI|0245009|6000009|METROPOLITAN|B|||"GROUND FLOOR ADI MARZBAN STREET, BALLARD ESTATE GROUND FLOOR FORT MARKET, MUMBAI,-1,MUMBAI,MAHARASHTRA,400001"|BRANCH||400015175|CNRB0005505|2014-06-25 00:00:00
5212|WESTERN REGION|MAHARASHTRA|GONDIA|GONDIYA|MAJITPUR|PUBLIC SECTOR BANKS|CANARA BANK|MAJITPUR|0245061|6390541|RURAL|B|||"MAIN ROAD NEAR WATER TANK MAJITPUR,-1,GONDIA,MAHARASHTRA,441614"|BRANCH||441015506|CNRB0005379|2014-06-27 00:00:00
5213|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|NAGPUR HUDKESHWAR|0245062|6400009|METROPOLITAN|B|||"HUDKESHWAR MAIN ROAD PLOT NO.9, CHANDRAKIRAN NAGAR HUDKESHWAR,-1,NAGPUR,MAHARASHTRA,440034"|BRANCH||440015024|CNRB0005499|2014-06-27 00:00:00
5214|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|CHHATRAPATI SAMBHAJINAGAR BEED BYE-PASS|0245063|6240009|METROPOLITAN|B|||"YASHWANT NAGAR, SATARA BEED BYE PASS RD RUTU PARNA, 31, OPP.DATTA MANDIR, GUT NO.130 BEED BYE PASS ROAD,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431002"|BRANCH||431015504|CNRB0005434|2014-06-27 00:00:00
5215|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|SILLOD|SILLOD (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|SILLOD|0245064|6240335|SEMI URBAN|B|||"SARAFA MARKET VIKRANT CARDS, YOG SIDDHI PLAZA, SILLOD,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431112"|BRANCH||431015503|CNRB0005462|2014-06-27 00:00:00
5216|WESTERN REGION|MAHARASHTRA|WARDHA|DEOLI|DEOLI (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|DEOLI|0245117|6420093|SEMI URBAN|B|||"MAIN ROAD, THAKRE CHOWK GROUND FLOOR, NEAR M M KIRANA STORE DEOLI,-1,WARDHA,MAHARASHTRA,442101"|BRANCH||442015503|CNRB0005500|2014-06-30 00:00:00
5217|WESTERN REGION|MAHARASHTRA|AKOLA|AKOT|AKOT (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|AKOT|0245119|6460015|SEMI URBAN|B|||"STREET NO.10, PLOT NO.15, AKOT,-1,AKOLA,MAHARASHTRA,444101"|BRANCH||444015152|CNRB0005497|2014-06-30 00:00:00
5218|WESTERN REGION|MAHARASHTRA|BHANDARA|SAKOLI|SAKOLI (CT)|PUBLIC SECTOR BANKS|CANARA BANK|SAKOLI|0245120|6380143|SEMI URBAN|B|||"MAIN ROAD NURSERY COLONY, NEAR BUS STOP, SAKOLI,-1,BHANDARA,MAHARASHTRA,441802"|BRANCH||444015152|CNRB0005533|2014-06-30 00:00:00
5219|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|SHRIRAMPUR|WADALA MAHADEO|PUBLIC SECTOR BANKS|CANARA BANK|WADALA MAHADEO|0245121|6223192|RURAL|B|||"0 WMKVS SEVA SANSTHA MARYADIT, WADALA,-1,AHILYANAGAR,MAHARASHTRA,413739"|BRANCH||414015504|CNRB0008755|2014-06-30 00:00:00
5220|WESTERN REGION|MAHARASHTRA|PUNE|JUNNAR|NIMDARI|PUBLIC SECTOR BANKS|CANARA BANK|NIMDARI|0245122|6203231|RURAL|B|||"AT: NIMDARI NIMDARI VIVIDH KARYAKARI SAHAKARI SOCIETY NIMDARI,-1,PUNE,MAHARASHTRA,412401"|BRANCH||411015508|CNRB0005463|2014-06-30 00:00:00
5221|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|SHRIGONDA|GHODEGAON|PUBLIC SECTOR BANKS|CANARA BANK|GHODEGAON|0245123|6223201|RURAL|B|||"AT: GHODEGAON GHODEGAON GHODEGAON,-1,AHILYANAGAR,MAHARASHTRA,413701"|BRANCH||414015505|CNRB0005411|2014-06-30 00:00:00
5222|WESTERN REGION|MAHARASHTRA|PUNE|INDAPUR|CHIKHALI|PUBLIC SECTOR BANKS|CANARA BANK|CHIKHALI INDAPUR|0245124|6203241|RURAL|B|||"CHIKHALI AT: CHIKHALI,-1,PUNE,MAHARASHTRA,413104"|BRANCH||411015509|CNRB0005435|2014-06-30 00:00:00
5223|WESTERN REGION|MAHARASHTRA|THANE|KALYAN|GOVELI|PUBLIC SECTOR BANKS|CANARA BANK|GOVELI|0245281|6010831|RURAL|B|||"MAIN ROAD, GOVELI VILLAGE GOVELI GOVELI,-1,THANE,MAHARASHTRA,421103"|BRANCH||400015504|CNRB0005369|2014-07-19 00:00:00
5224|WESTERN REGION|MAHARASHTRA|THANE|AMBARNATH|PALI|PUBLIC SECTOR BANKS|CANARA BANK|PALI|0245282|6011691|RURAL|B|||"Pali At Chirad Pali, Towards Taloja MIDC Road, Near Khoni Palava City,,-1,THANE,MAHARASHTRA,421204"|BRANCH||400015179|CNRB0005618|2014-07-19 00:00:00
5225|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|SPECIALISED MID CORPORATE BRANCH THANE|0245283|6010009|METROPOLITAN|B|||"Wagle Industrial Estate, Shop No.5-6, Plot No.A-123, 124 & 299, Odyssey I T Park, Road No.9, Near Old Passport Office,,-1,THANE,MAHARASHTRA,400604"|BRANCH||400015178|CNRB0005617|2014-07-19 00:00:00
5226|WESTERN REGION|MAHARASHTRA|BHANDARA|BHANDARA|THANA (CT)|PUBLIC SECTOR BANKS|CANARA BANK|THANA JAWAHAR NAGAR|0245292|6381032|RURAL|B|||"NAGPUR-BHANDARA MAIN ROAD NEAR THANA PETROL PUMP JAWAHAR NAGAR,-1,BHANDARA,MAHARASHTRA,441906"|BRANCH||441015505|CNRB0005623|2014-07-19 00:00:00
5227|WESTERN REGION|MAHARASHTRA|GONDIA|AMGAON|AMGAON BK. (CT)|PUBLIC SECTOR BANKS|CANARA BANK|AMGAON|0245293|6390553|SEMI URBAN|B|||"BALAGHAT MAIN ROAD H.NO.702-3-4, WARD NO.2, AMGAON,-1,GONDIA,MAHARASHTRA,441902"|BRANCH||441015504|CNRB0005534|2014-07-19 00:00:00
5228|WESTERN REGION|MAHARASHTRA|NASIK|NIPHAD|PIMPALGAON BASWANT|PUBLIC SECTOR BANKS|CANARA BANK|PIMPALGAON BASWANT|0245300|6500324|SEMI URBAN|B|||"NATIONAL HIGHWAY UDYOG BHAVAN, NEAR DENA BANK PIMPALGAON BASWANT,-1,NASIK,MAHARASHTRA,422209"|BRANCH||422015009|CNRB0005608|2014-07-19 00:00:00
5229|WESTERN REGION|MAHARASHTRA|NASIK|IGATPURI|IGATPURI (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|IGATPURI|0245301|6500054|SEMI URBAN|B|||"WARCHI PETH, SY.NO.777/1, RAWAT PLAZA IGATPURI,-1,NASIK,MAHARASHTRA,422403"|BRANCH||422015007|CNRB0005606|2014-07-19 00:00:00
5230|WESTERN REGION|MAHARASHTRA|NASIK|SINNAR|SINNAR (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|SINNAR|0245302|6500095|SEMI URBAN|B|||"LAL CHOWK, MAHALAXMI HEIGHTS, DAMODAR NIWAS, SHOP NO.1-5 SINNAR,-1,NASIK,MAHARASHTRA,422103"|BRANCH||422015008|CNRB0005607|2014-07-19 00:00:00
5231|WESTERN REGION|MAHARASHTRA|DHARASHIV|TULJAPUR|TULJAPUR (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|TULJAPUR|0245303|6300284|SEMI URBAN|B|||"NALDURG H.NO.1305/4, SHUBHANKAROTI, NEAR BHAVANI LODG TULJAPUR,-1,DHARASHIV,MAHARASHTRA,413601"|BRANCH||413015601|CNRB0005613|2014-07-19 00:00:00
5232|WESTERN REGION|MAHARASHTRA|NASIK|DINDORI|DINDORI|PUBLIC SECTOR BANKS|CANARA BANK|DINDORI|0245355|6500033|SEMI URBAN|B|||"OLD NASIK-KALWAN ROAD, MAIN MARKET SRI SWAMI SAMARTH BLDG DINDORI,-1,NASIK,MAHARASHTRA,422202"|BRANCH||422015010|CNRB0005658|2014-07-30 00:00:00
5233|WESTERN REGION|MAHARASHTRA|RATNAGIRI|GUHAGAR|GUHAGAR|PUBLIC SECTOR BANKS|CANARA BANK|GUHAGAR|0245376|6051551|RURAL|B|||"BAZAR PETH I FLOOR, SITARAM COMPLEX GUHAGAR,-1,RATNAGIRI,MAHARASHTRA,415703"|BRANCH||415015506|CNRB0005638|2014-07-31 00:00:00
5234|WESTERN REGION|MAHARASHTRA|RATNAGIRI|SANGAMESHWAR|SANGAMESHWAR|PUBLIC SECTOR BANKS|CANARA BANK|SANGAMESHWAR|0245378|6050321|RURAL|B|||"MUMBAI-GOA HIGHWAY GALA NO.1, SHREE SAMARTH KRUPA NIWAS SANGAMESHWAR,-1,RATNAGIRI,MAHARASHTRA,415611"|BRANCH||415015507|CNRB0005646|2014-07-31 00:00:00
5235|WESTERN REGION|MAHARASHTRA|AKOLA|PATUR|PATUR (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|PATUR|0245429|6460134|SEMI URBAN|B|||"WASHIM ROAD, NEAR RATHORE COMPLEX JANASHREE, PLOT NO.23, WARD NO.1 PATUR,-1,AKOLA,MAHARASHTRA,444501"|BRANCH||444015504|CNRB0005257|2014-09-05 00:00:00
5236|WESTERN REGION|MAHARASHTRA|AKOLA|MURTIJAPUR|MURTIJAPUR (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|MURTIJAPUR|0245430|6460064|SEMI URBAN|B|||"ASHIRWAD NAGAR ASHIRWAD HEIGHT, PLOT NO.1, NEAR BABAN HOSPIT MURTIJAPUR,-1,AKOLA,MAHARASHTRA,444107"|BRANCH||444015503|CNRB0005818|2014-09-05 00:00:00
5237|WESTERN REGION|MAHARASHTRA|AMRAVATI|WARUD|WARUD (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|WARUD|0245431|6440084|SEMI URBAN|B|||"RING ROAD, INDIRA CHOWK JAGRUT VIDYALAYA WARUD,-1,AMRAVATI,MAHARASHTRA,444906"|BRANCH||444015352|CNRB0005819|2014-09-05 00:00:00
5238|WESTERN REGION|MAHARASHTRA|YAVATMAL|WANI|WANI (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|WANI|0245432|6340065|SEMI URBAN|B|||"MAIN ROAD VENKATESH MANDIR WANI,-1,YAVATMAL,MAHARASHTRA,445304"|BRANCH||445015501|CNRB0005820|2014-09-05 00:00:00
5239|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|"NAGPUR BALAJINAGAR, HINGNA ROAD"|0245478|6400009|METROPOLITAN|B|||"HINGNA ROAD, BALAJINAGAR PLOT NO.1, RADKE LAYOUT, BESIDES BHARAT PETRO BALAJINAGAR, HINGNA ROAD,-1,NAGPUR,MAHARASHTRA,440016"|BRANCH||440015025|CNRB0005846|2014-09-09 00:00:00
5240|WESTERN REGION|MAHARASHTRA|JALNA|AMBAD|AMBAD (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|AMBAD|0245608|6250054|SEMI URBAN|B|||"OPP.AMBAD BUS STAND, JALNA-BEED ROAD SRIKRISHNA COMPLEX AMBAD,-1,JALNA,MAHARASHTRA,431204"|BRANCH||431015506|CNRB0005759|2014-09-27 00:00:00
5241|WESTERN REGION|MAHARASHTRA|JALNA|BADNAPUR|BADNAPUR|PUBLIC SECTOR BANKS|CANARA BANK|BADNAPUR|0245609|6250083|SEMI URBAN|B|||"PHULE NAGAR BADNAPUR BADNAPUR,-1,JALNA,MAHARASHTRA,431202"|BRANCH||431015505|CNRB0005665|2014-09-27 00:00:00
5242|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|NAGPUR SOMALWADA WARDHA ROAD|0245706|6400009|METROPOLITAN|B|||"WARDHA ROAD, SOMWALWADA 4/7, UJWAL NAGAR, OPP.HOTEL CENTRE POINT SOMAWALWADA,-1,NAGPUR,MAHARASHTRA,440025"|BRANCH||440015026|CNRB0005991|2014-09-30 00:00:00
5243|WESTERN REGION|MAHARASHTRA|WASHIM|KARANJA|KARANJA (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|KARANJA|0245707|6470185|SEMI URBAN|B|||"OLD SHAHIKANT TALKIES ROAD KARANJA KARANJA,-1,WASHIM,MAHARASHTRA,444105"|BRANCH||444015505|CNRB0005998|2014-09-30 00:00:00
5244|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|JAMKHED|JAMKHED (CT)|PUBLIC SECTOR BANKS|CANARA BANK|JAMKHED|0245720|6220234|SEMI URBAN|B|||"AHMEDNAGAR ROAD ADARSH COMPLEX, OPP. BUS STAND JAMKHED,-1,AHILYANAGAR,MAHARASHTRA,413201"|BRANCH||414015506|CNRB0005760|2014-10-10 00:00:00
5245|WESTERN REGION|MAHARASHTRA|GONDIA|TIRORA|TIRORA (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|TIRORA|0245805|6390384|SEMI URBAN|B|||"G T ROAD DIAMOND TOWER, SAHKAR NAGAR, SHAHEED MISHRA W TIRORA,-1,GONDIA,MAHARASHTRA,441911"|BRANCH||441015507|CNRB0006077|2014-11-19 00:00:00
5246|WESTERN REGION|MAHARASHTRA|GONDIA|DEORI|DEORI (CT)|PUBLIC SECTOR BANKS|CANARA BANK|DEORI|0245806|6390113|SEMI URBAN|B|||"N H 6, OPP.TEHSIL OFFICE PLOT NO.65 DEORI,-1,GONDIA,MAHARASHTRA,441901"|BRANCH||441015508|CNRB0005501|2014-11-19 00:00:00
5247|WESTERN REGION|MAHARASHTRA|NAGPUR|MAUDA|MOUDA (CT)|PUBLIC SECTOR BANKS|CANARA BANK|MOUDA|0245807|6401203|SEMI URBAN|B|||"BHANDARA ROAD INFRONT OF MSEB OFFICE MOUDA,-1,NAGPUR,MAHARASHTRA,441104"|BRANCH||441015509|CNRB0006069|2014-11-19 00:00:00
5248|WESTERN REGION|MAHARASHTRA|JALNA|PARTUR|PARTUR (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|PARTUR|0245814|6250254|SEMI URBAN|B|||"VITTAL NAGAR DURVANKUR MAIN ROAD PARTUR,-1,JALNA,MAHARASHTRA,431501"|BRANCH||431015507|CNRB0006002|2014-11-19 00:00:00
5249|WESTERN REGION|MAHARASHTRA|PARBHANI|PARBHANI|PARBHANI (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|PARBHANI|0245815|6260007|URBAN|B|||"MAHARANI LAXMIBAI ROAD, GAVANE CHOWK DURGESHWARI COMPLEX PARBHANI,-1,PARBHANI,MAHARASHTRA,431401"|BRANCH||431015202|CNRB0005939|2014-11-19 00:00:00
5250|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|NAGPUR CGO COMPLEX|0245872|6400009|METROPOLITAN|B|||"SEMINARY HILLS GROUND FLOOR, BLOCK C, CGO COMPLEX CGO COMPLEX,-1,NAGPUR,MAHARASHTRA,440006"|BRANCH||440015027|CNRB0006070|2015-03-11 00:00:00
5251|WESTERN REGION|MAHARASHTRA|JALNA|BHOKARDAN|RAJUR|PUBLIC SECTOR BANKS|CANARA BANK|RAJUR|0245896|6250182|RURAL|B|||"DEULGAON ROAD DHANSHREE COMPLEX RAJUR,-1,JALNA,MAHARASHTRA,431215"|BRANCH||431015508|CNRB0006107|2015-04-22 00:00:00
5252|WESTERN REGION|MAHARASHTRA|NASIK|NIPHAD|NIPHAD|PUBLIC SECTOR BANKS|CANARA BANK|NIPHAD|0245897|6500284|SEMI URBAN|B|||"OPP.BUS STOP, UGAON ROAD SABLE PATIL PLAZA, SHOP NO.7 TO 11 NIPHAD,-1,NASIK,MAHARASHTRA,422303"|BRANCH||422015011|CNRB0006098|2015-04-22 00:00:00
5253|WESTERN REGION|MAHARASHTRA|NASIK|NIPHAD|OZAR (CT)|PUBLIC SECTOR BANKS|CANARA BANK|OZAR|0245900|6500295|SEMI URBAN|B|||"MUMBA-AGRA ROAD, OZAR (MIG) OZAR TOWNSHIP, NEAR DRAKSHA BHAVAN OZAR,-1,NASIK,MAHARASHTRA,422206"|BRANCH||422015012|CNRB0006099|2015-05-06 00:00:00
5254|WESTERN REGION|MAHARASHTRA|THANE|AMBARNATH|BADLAPUR (M CL)|PUBLIC SECTOR BANKS|CANARA BANK|BADLAPUR EAST|0245983|6011376|URBAN|B|||"NEW D.P.ROAD, KATRAP, BADLAPUR EAST PRIYA MANAYA BLDG, I FLOOR BADLAPUR EAST,-1,THANE,MAHARASHTRA,421503"|BRANCH||400015182|CNRB0005793|2015-11-19 00:00:00
5255|WESTERN REGION|MAHARASHTRA|BHANDARA|MOHADI|PIMPALGAON|PUBLIC SECTOR BANKS|CANARA BANK|PIMPALGAON|0245984|6381191|RURAL|B|||"AT: PIMPALGAON PIMPALGAON PIMPALGAON,-1,BHANDARA,MAHARASHTRA,441905"|BRANCH||441015510|CNRB0006190|2015-11-19 00:00:00
5256|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|CANARA BANK|NAGPUR JARIPATKA|0245985|6400009|METROPOLITAN|B|||"NARA ROAD KKH COMPLEX, PLOT NO.7 JARIPATKA,-1,NAGPUR,MAHARASHTRA,440014"|BRANCH||440015028|CNRB0005990|2015-11-19 00:00:00
