pincode,name
572104,Kyathasandra
572105,Maralur
572106,Northren Extension
572107,M C Campus Tumkur
572111,Amruthur
572112,Badavanahalli
572113,Baragur
572114,Biligere
572115,Bukkapatna
572116,Channakeshavapura
572117,Chelur
572118,Gulur
572119,Handanakere
572120,Hebbur
572121,Holavanahalli
572122,Honnudike
572123,Huliyur Durga
572124,Ittakadibbanahalli
572125,Kallambella
572126,Kempanahalli
572127,Kodigenahalli
572129,Koratagere
572130,Kunigal
572132,Madhugiri
572133,Medigeshi
572134,Nagasandra
572135,P N Halli
572136,Palavalli
572137,Sira
572138,Tovinakere
572139,Tavarekere
572140,Urdigere
572141,Y N Hoskote
572142,Yediyur
572168,Hirehalli
572175,Puravara
572201,Tiptur
572211,Ammasandra
572212,Banasandra
572213,Chandrashekarapura
572214,Chikkanayakana Halli
572215,Dandinashivara
572216,Gubbi
572217,Honnavalli
572218,Huliyar
572219,Kadaba
572220,Kallur
572221,Mayasandra
572222,Mooganayakana Kote
572223,Nittur
572224,Nonavinakere
572225,Sampige
572226,Settikere
572227,Turuvekere
572228,Kandikere
573101,Arehalli
573102,Arkalgud
573103,Arsikere
573111,Bagur
573112,Banavara
573113,Basavapatna
573115,Belur Hassan
573116,Channarayapatna
573117,Doddamettikurke
573119,Gandasi
573120,Gorur
573121,Halebeedu
573122,Haranahalli
573123,Hethur
573124,Hirisave
573125,Javagal
573126,Jaya Chamaraja Pura
573127,Bykere
573128,Kattaya
573129,Kenchammanahosakote
573130,Konanur
573131,Nuggihalli
573133,Ramanathapura
573134,Sakleshpur
573135,Shravanabelagola
573136,Keralapura
573137,Yeslur
573141,Didaga
573142,Doddamagge
573144,Kanakatte
573162,Bageshpura
573164,Lalanakere
573165,Hanbalu
573201,Hassan
573202,Vidyanagar
573210,Hallymysore
573211,Holenarsipur
573212,Mosale Hosahalli
573213,Alur
573214,Ballupet
573215,Bikkodu
573216,Hagare
573217,Kandali
573218,Palya
573219,Salagame
573220,Shanthigrama
573225,Agriculture College Campus Dly
574101,Ajekar
574102,Bailur
574103,Hejmadi
574104,Karkala
574105,Katapadi
574106,Kaup
574107,Miyar
574108,Muniyal
574109,Naravi
574110,Nitte
574111,Padubidri
574112,Palimar
574113,Pilar
574114,Sanur
574115,Shankarapura
574116,Shirva
574117,Uchila
574118,Udyavara
574119,Yermal
574122,Bajegoli
574129,Kanthavara
574141,Aikala
574142,Bajpe
574143,Farangipet
574144,Ganjimat
574145,Gurpur
574146,Haleangady
574148,Kateel
574150,Kinnigoli
574151,Kinnikambla
574153,Kurnad
574154,Mulki
574197,Kodangallu
574198,Kokkada
574199,Mangalagangothri
574201,Puttur
574202,Darbe
574203,Nehrunagar
574210,Aryapu
574211,Bantval
574212,Bellare
574213,Belvai
574214,Belthangady
574216,Dharmasthala
574217,Guruvayanakere
574218,Guthigar
574219,Jodumarga
574221,Kadaba
574222,Kalladka
574223,Kav
574224,Madanthyar
574225,Mijar
574226,Mithabail
574227,Moodbidri
574228,Mundaje
574229,Nellyadi
574230,Nettana
574231,Panemangalore
574232,Panja
574233,Punjalkatte
574234,Sampaje
574235,Sathya Sai Vihar
574236,Shirthady
574237,Siddakatte
574238,Subramanya
574239,Sullia
574240,Ujire
574241,Uppinangady
574242,Venur
574243,Vittal
574244,Palli
574248,Doddathota
574253,Mani
574259,Panaje
574260,Adyanadka
574265,Vogga
574267,Badagayedapadavu
574274,Kallamundkur
574279,Kanyana
574285,Alankar
574313,Ishwaramangala
574314,Aranthodu
574323,Manchi
574324,Vamadapadavu
574325,Nekkilady
574326,Kalleri
574327,Kurunjibag
574328,Kaniyur
574509,Permude
575001,Mangalore
575002,Kankanady
575003,Kodiyalbail
575004,Bijai
575005,Kulshekar
575006,Ashoknagar
575007,Padil
575008,Konchady
575010,Panambur
575011,Baikampady
575013,Kulur
575014,Surathkal
575015,Kavur
575016,Shakthinagar
575017,Permannur
575018,Derlakatte
575019,Kulai
575020,Ullal
575022,Kotekar
575023,Someshwar Uchil
575025,Srinivasnagar
575028,Vamanjoor
575029,Pedamale
575030,Katipalla
576101,Udupi
576102,Kunjibettu
576103,Ambalapadi
576104,Manipal
576105,Santhekatte
576106,Krodashrama
576107,Parkala
576108,Malpe
576111,Belmannu
576112,Hebri
576113,Hiriadka
576114,Kallianapura
576115,Kemmannu
576117,Kukkundur
576120,Moodubelle
576121,Mundkur
576122,Pangala
576201,Kundapura
576210,Barkur
576211,Basrur
576212,Belve
576213,Brahmavara
576214,Byndoor
576215,Cherkadi
576216,Ganguli
576217,Hanglur
576218,Hungarcutta
576219,Khambadakone
576220,Kollur
576221,Kota
576222,Koteshwara
576223,Mandarthi
576224,Navunda
576225,Saligrama
576226,Sasthan
576227,Shankaranarayana
576228,Shiruru
576229,Siddapura
576230,Tallur
576231,Tekkatte
576232,Uppunda
576233,Vandse
576234,Kokkarne
576235,Trasi
576247,Gujjadi
576257,Kumbhashi
576282,Hosangadi
576283,Hattiangadi
577115,Bhadra Reservoir Project
577201,Shimoga
577202,Shimoga Doddapete
577203,Vidyanagar Shimoga
577204,Vinobanagar Shimoga
577205,Gopala Extension
577211,Ayanur
577214,Hithla
577216,Holalur
577220,Mandagadde
577222,Nidige
577226,Tudur
577227,Holehonner
577229,Kawalgundi
577232,Bejjavalli
577233,Kudligere
577243,Anaveri
577245,Barandur
577301,Bhadravati
577302,Bhadravathi Paper Town
577401,Sagar
577411,Agumbe
577412,Anandapuram
577413,Anavatti
577414,Arga
577415,Devangi
577416,Harnahalli
577417,Honnesara
577418,Hosanagar
577419,Jade
577421,Kargal Colony
577422,Konandur
577423,Kumsi
577424,Megaravalli
577425,Nagara-shimoga
577426,Ripponpet
577427,Shikaripur
577428,Shiralakoppa
577429,Sorab
577430,Talaguppa
577431,Thagarthi
577432,Thirthahalli
577433,Togarsi
577434,Ulavi
577435,Jog Falls
577436,Humcha
577451,KVV Shankaraghattta
577452,Nittur
577453,Avinahalli
577501,Chitradurga
577502,Station Road-chitradurga
577511,Adivala
577515,Bagur
577517,Turuvanur
577518,Bndurga
577519,Bharamasagara
577520,Bheemasamudra
577521,Bidarakere
577522,Challakere
577523,Chickjajur
577524,Doddasiddavvanahalli
577526,Holalkere
577527,Hosadurga
577529,Kondlahalli
577531,Malladihalli
577532,Maradihalli
577533,Mathodu
577535,Molakalmuru
577536,Nayakanahatti
577537,Obalapura
577538,Parasurampura
577539,Ramagiri
577540,Rampura
577541,Sirigere
577542,Srirampura
577543,Thallak
577545,Yerabally
577546,Hariyabbe
577554,Mallappanahalli
577555,Godabanahal
577557,H.D.Pura
577558,Aimangala
577596,Dharmapura
577597,Belagur
577598,Hiriyur
577599,Hiriyur  Sugar Factory
580001,Dharwad
580002,Dharwad Saraswatpur
580003,Dharwad K V V
580004,Dharwad Vidyagiri
580005,Dharwad U A S
580006,Dharwad M J Nagar
580007,Dharwad R S
580008,Dharwad K.C.Park
580009,Dharwad Sattur
580011,Dharwad High Court
580021,Hubli Vidyanagar
580023,Hubli Keshwapur
580024,Old Hubli
580025,Hubli Navanagar
580026,Hubli Tarihal Indl. Estate
580028,Hubli Mv Galli
580029,Hubli Traffic Island
580030,Hubli Udyamnagar
580031,Hubli Eng College
580032,Hubli Vijayanagar
580112,Morab
580114,Dhumwad
580118,Hulkoppa
581101,Adur
581102,Akkialur
581103,Alnavar
581104,Hangal
581105,Garag
581106,Byadgi
581107,Gudgeri
581108,Guttal
581109,Haunsabhavi
581110,Haveri
581111,Hirekerur
581112,Karajagi
581113,Kundgol
581115,Ranebennur
581116,Rattihalli
581117,Saunshi
581118,Savanur
581119,Tumminakatti
581120,Tilavalli
581121,Castlerock
581123,Kumarapattanam
581126,Hulgur
581128,Agadi
581129,Jagalbet
581145,Chalageri
581148,Sangur
581186,Joida
581187,Kumbarwada
581193,Dhundashi
581195,Koliwad
581196,Mishrikoti
581198,Motebennur
581201,Amminabhavi
581202,Bankapur
581203,Bommanahalli
581204,Kalghatagi
581205,Shiggaon
581206,Uppinabetageri
581207,Aralikatti
581208,Halageri
581209,Hebsur
581210,Masur
581211,Medleri
581212,Tadas
581213,Hosaritti
581301,Karwar
581302,Karwar Baitkhol
581303,Kodibag
581304,Nandangadda
581306,Habbuwada
581307,Binga
581308,Karwar Naval Base
581314,Ankola
581315,Aminalli
581316,Aversa
581317,Asnoti
581318,Banavasi
581319,Bankikodla
581320,Bhatkal
581321,Belekeri
581322,Bilgi
581323,Chandavar
581324,Chendiye
581325,Dandeli
581326,Gokarn
581327,Haldipur
581328,Halge
581329,Haliyal
581330,Hegde
581331,Heggarni
581332,Herwatta
581333,Hiregutti
581334,Honavar
581335,Hosad
581336,Hulekal
581337,Idgundi
581338,Kadtoka
581339,Kadwad
581340,Kansur
581341,Karki
581342,Kasarkod
581343,Kumta
581344,Madangeri
581345,Majali
581346,Malgi
581347,Manchikeri
581348,Manki
581349,Mundgod
581350,Murdeshwar
581351,Gudeangadi
581352,Sadashivgad
581353,Shetgeri
581354,Shirali
581355,Siddapur
581356,Tergaon
581357,Vandige
581358,Yekkambi
581359,Yellapur
581360,Angadi
581361,Hadinbal
581362,Kumta Kanara College Road
581363,Ambikanagar
581365,Ganeshgudi
581384,Gersoppa Jyothinagar
581396,Kadra
581400,Kaiga
581401,Sirsi
581402,Sirsi Market
581403,Nilekani
581411,Tibetan Colony
581412,Kirwatti
581421,Kaikini
581423,Melin Idgunji
581440,Mirjan
581450,Neggu
581453,Ramnagar
582101,Gadag
582103,Gadag City
582111,Abbigeri
582112,Bellatti
582113,Dambal
582114,Gajendragad
582115,Lakkundi
582116,Lakshmeshwar
582117,Mulgund
582118,Mundargi
582119,Naregal
582120,Shiratti
582201,Annigeri
582202,Belvanki
582203,Holealur
582204,Hombal
582205,Hulkoti
582206,Konnur
582207,Nargund
582208,Navalgund
582209,Ron
582210,Shigli
582211,Sudi
583101,Bellary
583102,Bellary Cowl Bazar
583104,Bellary Cantonment
583111,Chellakurki
583112,Deogiri
583113,Emmiganur
583114,Hatcholi
583115,Kudathini
583116,Kurugodu
583117,Moka
583118,D T Ship
583119,Sandur
583120,Sirigere
583121,Siruguppa
583122,Tekkalakota
583123,Toranagallu
583124,Yeshwantnagar
583126,Chikkajogihalli
583128,Choranur
583129,Devalapura
583130,Gudekota
583132,Kampli
583134,Kottur
583135,Kudligi
583136,Oojein
583152,Bellary Thermal Power Station
583201,Hospet
583203,Hospet N C C
583211,Chitwadgi
583212,Hagaribommanahalli
583214,Hampasagara
583215,Hampi Power House
583216,Hirehadagali
583217,Holalu
583218,Hosahalli
583219,Huvinahadagali
583220,Ittigi
583221,Kamalapura
583222,Mariammanahalli
583223,Papinayakanahalli
583224,Thambrahalli
583225,T B Dam
583226,Alawandi
583227,Gangavathi
583228,Ginigera
583229,Karatgi
583230,Kinhal
583231,Koppal
583232,Kuknoor
583233,Munirabad
583234,Munirabad RS
583235,Wadderhatti
583236,Yelburga
583237,Bewoor
583238,Bhagyanagar
583239,Hampi
583268,Pragathinagar
583275,Vidyanagar
583276,K U Campus
583277,Kushtagi
583278,Dotihal
583279,Tavargera
583280,Hanumanhal
583281,Hanamsagar
583282,Sriramnagar
583283,Kanakgiri
584101,Raichur
584102,Raichur Mukram Gunj
584103,Raichur Jawahar Nagar
584104,Raichur UAS
584111,Deodurga
584113,Gabbur
584115,Hutti
584116,Jalahalli
584118,Kallur
584120,Kowthal
584122,Lingasugur
584123,Manvi
584124,Maski
584125,Mudgal
584126,Mosarkal
584127,Rodalbanda
584128,Sindhanur
584129,Sirwar
584132,Turvihal
584133,Yergera
584134,Yeramarus
584135,Yeramarus Camp
584136,Kalmala
584138,Balaganur
584139,Gurgunta
584140,Gunjahalli
584143,Jawalgera
584167,Dhadesugur
584170,Shaktinagar
584202,Matmari
584203,Kurdi
585101,Gulbarga
585102,GB RS
585103,GB Bahamanipura
585104,GB N Gunj
585105,GB Ggh
585106,GB Jnanaganga
585201,Yadgiri
585202,Yadgiri Station
585210,Kurkunta C.F
585211,Chittapur
585212,Ghanagapur T
585213,Station Ghanagapur
585214,Gurmitkal
585215,Hunasgi
585216,Kembhavi
585217,Mashal
585218,Nalwar
585219,Narayanpur
585220,Rangampeth
585221,Saidapur
585222,Sedam
585223,Shahapur
585224,Shorapur
585225,Wadi
585226,Kamthana
585227,Mannakhelli
585228,Shahabad
585236,Nimbal
585237,Kodekal
585265,Gobbur
585287,Bheemarayanagudi
585290,Kumbarpeth
585291,Rajankollur
585292,Malkhed Road
585301,Afjalpur
585302,Alund
585303,Andola
585304,Bijaspur
585305,Chandapur
585306,Chimmanchod
585307,Chincholi
585308,Farhatabad
585309,Gogi
585310,Jewargi
585311,Kadaganchi
585312,Kalgi
585313,Kamalapur
585314,Khajuri
585315,Madhwar
585316,Mahagaon
585317,Malkhed
585318,Mudhol
585319,Naikal
585320,Nidgunda
585321,Ramasamudra
585322,Ratkal
585324,Sulahpeth
585325,Yedrami
585326,Aurad
585327,Basavakalyan
585328,Bhalki
585329,Hoodgi
585330,Humnabad
585331,Rajeshwar
585353,Maniknagar
585355,Wadgera
585367,"Central University of Karnataka,Kad"
585401,Bidar
585402,Bidar G.N.Jhira
585403,Bidar Gandhi Gunj
585411,Bhatambra
585412,Chitguppa
585413,Halbarga
585414,Hallikhed
585416,Hulsoor
585417,Kamalnagar
585418,Dubalgundi
585419,Matala
585421,Santhpur
585436,Thanna Kushnoor
585437,Mudbi
585443,Mudhol
585444,Nittur
586103,Bijapur Vijaya College
586104,Bijapur Railway Station
586108,Bijapur Amc
586109,Bijapur Jalanagar
586111,Agarkhed
586112,Atharga
586113,Bableshwar
586114,Bijjargi
586115,Devar Hippargi
586116,Dhavalgi
586117,Horti
586118,Kalkeri
586119,Kannur
586120,Korwar
586121,Kudgi
586122,Mangoli
586123,Moratgi
586124,Nalatwad
586125,Sarwad
586128,Sindgi
586129,Tangadgi
586130,Tikota
586201,Almatti  Damsite
586202,Almel
586203,Basavan Bagewadi
586204,Bardol S.O (Bijapur(KAR))
586205,Chadchan
586206,Devangaon
586207,Halsangi
586208,Huvin Hippargi
586209,Indi
586210,Kolhar S.O (Bijapur(KAR))
586211,Lachyan
586212,Muddebiahl
586213,Nidgundi
586214,Talikoti
586215,Tamba
586216,Telgi
586217,Salotgi
587101,Bagalkot
587102,Gaddankeri Cross
587103,Bagalkot Navanagar
587104,Bagalkot UHS
587111,Bagalkot Alokudyog
587112,Amingad
587113,Belagali
587114,Belur
587115,Bevur
587116,Bilgi
587117,Galagali
587118,Hungund
587119,Hunnur
587120,Kamatgi
587121,Konnur
587122,Lokapur
587124,Sulebhavi
587125,Ilkal
587154,Ilkal  Alampurpet
587155,Kulgeri Cross
587201,Badami
587202,Gudur
587203,Guledgudd
587204,Kaladgi
587205,Katageri
587206,Kerur
587207,Rampur
587301,Jamkhandi
587311,Banahatti
587312,Mahalingpur
587313,Mudhol
587314,Rabkavi
587315,Terdal
587316,Sameerwadi
587330,Savalagi
590003,Belgaum Shahapur
590005,Belgaum M. Vadgaon
590006,Tilakwadi
590008,Udyambag
590009,Belgaum Records MLI
590010,Belgaum Nehru Nagar
590011,Hindawadi
590014,Peeranwadi
590015,Kanabargi
590016,Belgaum Shivaji Nagar
590017,Belgaum MalMaruti Extension
590018,VTU Campus Belgaum
590019,Belgaum Doordarshan Nagar
590020,Suvarna Soudha Belgaum
591101,Ankalgi
591102,Bailhongal
591103,Balekundri
591104,Belvadi
591106,Bidi
591107,Hidkal Dam
591108,Hindalga
591109,Hirebagewadi
591110,Hirekumbi
591111,Hosur
591112,Itagi
591113,Kakati
591114,Katkol
591115,Kittur
591117,Manoli
591118,M.K.Hubli
591119,Murgod
591120,Nandgad
591121,Nesargi
591122,Pachhapur
591123,Ramdurg
591124,Sambra
591125,Sampgaon
591126,Saundatti
591127,Sureban
591128,Uchgaon
591129,Yargatti
591130,Salahalli
591131,Pariswad
591136,Yadwad
591143,Kadoli
591147,Deshnur
591153,M.K.Hubli S.F.
591156,Bhutaramanahatti
591173,Yallammahill
591201,Chikodi
591211,Akol
591212,Anantpur
591213,Ankali
591214,Bedkihal
591215,Benadi
591216,Borgaon
591217,Chinchali
591218,Lolsur
591219,Galataga
591220,Harugeri
591221,Hebbal
591222,Kabbur
591223,Kagvad
591224,Kalloli
591225,Kanagala
591226,Karoshi
591227,Kaujalgi
591228,Khadaklat
591229,Kognoli
591230,Kokatnur
591231,Konnur
591232,Madbhavi
591233,Mamadapur
591234,Mangsuli
591235,Mugalkhod
591236,Nidasoshi
591237,Nipani
591238,Pattankudi
591239,Sadalga
591240,Satti
591241,Saundalga
591242,Shirguppi
591243,Thana Hattargi
591244,Yaksamba
591246,Yamakanmardi
591247,Chikodi Sugar Factory
591248,Aigali
591254,Daddi
591263,Bhoj
591265,Telsang
591287,Kothali
591301,Londa
591302,Khanapur
591303,Ainapur
591304,Athani
591305,Bellad Bagewadi
591306,Ghataprabha RS
591307,Gokak
591308,Gokak Falls
591309,Hukeri
591310,Kulgod
591311,Kudchi
591312,Mudalgi
591313,Sankeshwar
591314,Sankeshwar Sugar Factory
591315,Shedbal
591316,Ugarkhurd
591317,Raibag
591340,Nerli
591344,Khangaon
591345,Jamboti
591346,Hudli
600001,Chennai G.P.O.
600002,Anna Road
600003,Park Town
600004,Mylapore
600005,Tiruvallikkeni
600006,Greams Road
600007,Vepery
600008,Egmore
600009,Fort St George
600010,Kilpauk
600011,Perambur
600012,Perambur Barracks
600013,Rayapuram
600014,Royapettah
600015,Saidapet
600017,Thygarayanagar
600018,Teynampet
600020,Adyar
600021,Washermanpet
600022,Rajbhavan
600023,Aynavaram
600024,Kodambakkam
600025,Engineering College
600026,Vadapalani
600028,Raja Annamalaipuram
600030,Shenoy Nagar
600031,Chetput
600032,Guindy Industrial Estate
600033,West Mambalam
600034,Nungambakkam
600035,Nandanam
600036,Indian Institute Of Technology
600038,Icf Colony
600039,Vyasarpadi
600040,Anna Nagar
600041,Tiruvanmiyur
600042,Velacheri
600078,Kalaignar Karunanidhi Nagar
600081,Tondiarpet
600082,Periyar Nagar
600083,Ashoknagar
600084,Flowers Road
600085,Kotturpuram
600086,Gopalapuram
600090,Besantnagar
600092,Virugambakkam
600093,Saligramam
600094,Choolaimedu
600101,Anna Nagar Western Extn
600102,Anna Nagar East
600104,High Court Building
600106,Arumbakkam
600107,Koyambedu
600113,TTTI Taramani
600118,Kodungaiyur
604401,Anukkavoor
604402,Hasanamapettai
604403,Kilkodungalur
604404,Kilkovalavedu
604405,Marudadu
604406,Tellar
604407,Tiruvettipuram
604408,Vandavasi
604409,Valkadai
604410,Vembakkam
604501,Desur
604502,Malayur
604503,Pernamallur
604504,Tirumani
604505,Vallam Arni
604601,Kilpennathur
606003,Budamur
606103,Kammapuram
606104,Mangalam
606105,Pennadam
606106,Tittagudi
606108,Mangalur
606110,Karuvepilankurichi
606111,Pennadam R.S.
606302,Nallur
606303,Toludur
606304,Veppur
606601,Tiruvannamalai
606603,Sriramanashramam
606604,Vengikkal
606611,Somasipadi
606701,Chengam
606702,Kanji
606703,Melpallipattu
606704,Pachal
606705,Pudupalayam
606706,Sathanurdam
606707,Tandarampattu
606708,Tanipadi
606709,Thukkapettai
606710,Paramanandal
606751,Kalasapakkam
606752,Mangalam
606753,Vanapuram
606754,Vettavalam
606755,Avur
606801,Chettupattu Polur
606802,Nayudumangalam
606803,Polur
606804,Tandarai
606805,Turinjapuram
606806,Pavithiram
606807,Nedungunam
606808,Kattampoondi
606811,Thachampattu
606901,Adamangalam
606902,Devikapuram
606903,Kalambur
606904,Mandakolathur
606905,Santhavasal
606906,Vilvarani
606907,Vadamadimangalam
606908,Kadaladi
607001,Cuddalore
607002,Tirupadiripuliyur
607003,Cuddalore Old Town
607004,Vandipalayam
607005,Sipcot Cuddalore
607006,Kondur
607101,Anathur
607102,Chinnapanaickenpalayam
607103,Kadambuliyur
607104,Melpattambakkam
607105,Nellikkuppam
607106,Panruti
607108,Puthupet
607109,Varakalpattu
607112,Kilkavarappattu
607205,Tiruthuraiyur
607301,Kullanchavadi
607302,Kurinjipadi
607303,Vadalur
607308,Gandhi Nagar
607401,Tiruvendhipuram
607801,Neyveli 1
607802,Neyveli 2
607803,Neyveli 3
607804,Oomangalam
607805,Perperiyankuppam
607807,"Block 29, Neyveli"
608001,Chidambaram
608002,Annamalainagar
608102,Killai
608201,Orathur
608301,Kattumannarkoil
608302,Komaratchi
608303,Lalpet
608304,Reddiyur
608305,T.Nedunjeri
608306,Ayangudi
608401,Vallampadugai
608501,B.Mutlur
608502,Parangipettai
608601,Bhuvanagiri
608602,Keerapalayam
608701,Palayamkottai
608702,Sethiathope
608703,Srimushnam
608704,Pinnalur
608801,Alapakkam
608901,Kavarapalayam
609001,Mayiladuthurai
609003,Mayiladuthurai R.S
609101,Achalpuram
609102,Anaikaranchatram
609103,Anandatandavapuram
609104,Kadavasal
609105,Kaveripattinam
609106,Mangamadam
609107,Melaiyur TVG
609108,Puthur
609109,Sattanathapuram
609110,Sirkali
609111,Sirkali Thenpathi
609112,Tirupungur
609113,Tirumullaivasal
609114,Tiruvengadu
609115,Varisapathu Vadagal
609116,Valluvakudi
609117,Vaithiswarankoil
609118,Solasakkaranallur
609201,Ilanthope
609202,Manalmedu
609203,Nidur
609204,Tirumeniarkoil
609205,Tiruvalaputhur
609301,Akkur
609302,Arangakudi
609303,Ayappadi
609304,Kilaiyur
609305,Mannampandal
609306,Nalladai
609307,Porayar
609308,Sankaranpandal
609309,Sembanarkoil
609310,Tillaiyadi
609311,Tirucadaiyur
609312,Tirukkalachery
609313,Tarangambadi
609314,Vadakarai
609401,Elandangudi
609402,Kiliyanur
609404,Manganallur Bazaar
609701,Enangudi
609702,Tirumarugal
609703,Tittachery
609704,Tirukannapuram
609801,Kuttalam
609802,Narasinganpettai
609803,Tiruvavaduthurai
609804,Thuhili
609805,Komal
609806,Malliyam
609807,Pandanallur
609808,Terizhandur
609810,Tiruvalangadu
609811,Kali
610201,Kachanam
610204,Tirukuvalai
610207,Valivalam
611001,Nagapattinam
611002,Nagore
611003,Nagapattinam Collectorate
611102,Andanapettai
611103,Kilaiyur
611104,Kilvelur
611105,Kuthur
611106,Manjakollai
611108,Sikkal
611109,Thevur
611110,Tirupundi
611111,Vailankanni
611112,Vettaikaraniruppu
612001,Kumbakonam
612002,Melakaveri
612101,Aduthurai
612102,Tirumangalakudi
612103,Tirupuvanam
612104,Tiruvidamarudur
612105,Veppathur
612106,Kadiramangalam
612201,Konerirajapuram
612202,Murukkangudi
612203,Palaiyur
612204,Tirunageswaram
612301,Pullabudangudi
612302,Swamimalai
612303,Tirupirambiyam
612401,Sakkottai
612402,Tippirajapuram
612501,Koranattukkaruppur
612502,Lower Anicut
612503,Sholapuram
612504,Tirupanandal
612602,Natchar Koil
612605,Tiruchirai
612702,Darasuram
612703,Patteeswaram
612901,Gangaikondacholapuram
612902,Kodalikaruppur
612903,Minsuritti
612904,Thathampettai Palur
613001,Thanjavur
613002,Karuntattankudi
