pincode,mpce_combined,mpce_rural,mpce_urban,hces_ppi,hces_district,hces_state
231208,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231209,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231210,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231211,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231212,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231213,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231215,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231216,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231217,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231218,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231219,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231220,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231221,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231222,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231223,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231224,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231225,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231226,3895.0,3187.0,6017.0,10.5,SONBHADRA,UTTAR PRADESH
231301,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231302,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231303,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231304,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231305,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231306,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231307,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231309,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231311,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231312,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231313,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231314,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
231501,3393.0,3230.0,4524.0,7.3,MIRZAPUR,UTTAR PRADESH
232101,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232102,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232103,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232104,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232105,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232106,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232107,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232108,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232109,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232110,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232111,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232118,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232120,3370.0,3336.0,3627.0,7.2,CHANDAULI,UTTAR PRADESH
232325,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232326,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232327,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232328,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232329,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232330,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232331,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232332,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232333,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232336,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232339,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
232340,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233001,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233002,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233221,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233222,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233223,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233224,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233225,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233226,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233227,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233228,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233229,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233230,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233231,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233232,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233233,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233300,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233301,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233302,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233303,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233304,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233305,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233306,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233307,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233310,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
233311,3372.0,3336.0,4061.0,7.2,GHAZIPUR,UTTAR PRADESH
241001,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241121,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241122,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241123,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241124,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241125,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241126,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241127,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241201,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241202,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241203,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241204,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241301,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241302,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241303,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241304,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241305,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241401,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241402,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241403,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241404,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241405,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241406,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
241407,4114.0,3882.0,5295.0,12.0,HARDOI,UTTAR PRADESH
242001,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242021,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
242042,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242123,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242127,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242220,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242221,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242223,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242226,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242301,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242303,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242305,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242306,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242307,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242401,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242405,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242406,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
242407,3830.0,3355.0,5152.0,10.1,SHAHJAHANPUR,UTTAR PRADESH
243001,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243002,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243003,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243004,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243005,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243006,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243122,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243123,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243126,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243201,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243202,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243203,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243301,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243302,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243303,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243401,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243402,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243403,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243407,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243501,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243502,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243503,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243504,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243505,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243506,4307.0,3344.0,5977.0,13.2,BAREILLY,UTTAR PRADESH
243601,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243630,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243631,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243632,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243633,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243634,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243635,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243636,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243637,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243638,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243639,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243641,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243720,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243722,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243723,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243724,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243725,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243726,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243727,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
243751,3453.0,3206.0,5107.0,7.7,BUDAUN,UTTAR PRADESH
244001,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244102,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244103,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244104,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244221,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244222,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244223,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244225,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244231,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244235,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244236,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244241,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244242,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244245,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244251,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244255,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244301,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244302,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244303,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244304,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244401,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244402,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244410,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244411,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244412,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244413,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244414,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244415,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244501,4431.0,4288.0,4919.0,14.0,JYOTIBA PHULE NAGAR,UTTAR PRADESH
244504,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244601,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244602,4535.0,4424.0,4950.0,14.7,MORADABAD,UTTAR PRADESH
244701,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
244901,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
244921,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
244922,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
244923,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
244924,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
244925,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
244926,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
244927,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
244928,4294.0,4047.0,4606.0,13.1,RAMPUR,UTTAR PRADESH
245101,6983.0,5554.0,7691.0,30.4,GHAZIABAD,UTTAR PRADESH
245201,6983.0,5554.0,7691.0,30.4,GHAZIABAD,UTTAR PRADESH
245205,6983.0,5554.0,7691.0,30.4,GHAZIABAD,UTTAR PRADESH
245206,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
245207,6983.0,5554.0,7691.0,30.4,GHAZIABAD,UTTAR PRADESH
245208,6983.0,5554.0,7691.0,30.4,GHAZIABAD,UTTAR PRADESH
245301,6983.0,5554.0,7691.0,30.4,GHAZIABAD,UTTAR PRADESH
245304,6983.0,5554.0,7691.0,30.4,GHAZIABAD,UTTAR PRADESH
246701,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246721,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246722,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246723,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246724,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246725,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246726,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246727,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246728,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246729,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246731,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246732,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246733,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246734,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246735,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246736,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246737,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246745,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246746,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246747,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246749,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246761,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246762,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246763,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
246764,4589.0,4510.0,4931.0,15.0,BIJNOR,UTTAR PRADESH
247001,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247002,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247120,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247121,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247122,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247129,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247231,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247232,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247340,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247341,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247342,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247343,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247451,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247452,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247453,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247551,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247554,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247662,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247669,5414.0,5088.0,6011.0,20.3,SAHARANPUR,UTTAR PRADESH
247771,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
247772,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
247773,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
247774,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
247775,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
247776,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
247777,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
247778,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
250001,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250002,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250003,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250004,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250005,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250103,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250104,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250106,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250110,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250205,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250221,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250222,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250223,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250341,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250342,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250344,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250401,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250402,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250404,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250406,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250501,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
250502,6939.0,6012.0,7526.0,30.1,MEERUT,UTTAR PRADESH
251001,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251002,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251003,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251201,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251202,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251203,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251301,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251305,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251306,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251307,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251308,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251309,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251310,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251311,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251314,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251315,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251316,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251318,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251319,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251320,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
251327,5808.0,5712.0,6385.0,22.8,MUZAFFARNAGAR,UTTAR PRADESH
261001,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261121,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261125,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261131,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261135,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261136,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261141,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261145,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261151,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261201,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261202,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261203,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261204,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261205,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261206,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261207,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261208,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261301,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261302,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261303,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261401,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
261402,4092.0,3827.0,5214.0,11.8,SITAPUR,UTTAR PRADESH
