pincode,msme_per_lakh
231205,1854.44
231206,1854.44
231207,1854.44
231208,1854.44
231209,1854.44
231210,1986.22
231211,1986.22
231212,1854.44
231213,1854.44
231215,1854.44
231216,1854.44
231217,1854.44
231218,1854.44
231219,1854.44
231220,1854.44
231221,1854.44
231222,1854.44
231223,1854.44
231224,1854.44
231225,1854.44
231226,1854.44
231301,1986.22
231302,1986.22
231303,1986.22
231304,1986.22
231305,1986.22
231306,1986.22
231307,1986.22
231309,1986.22
231311,1986.22
231312,1986.22
231313,1986.22
231314,1986.22
231501,1986.22
232101,2042.65
232102,2042.65
232103,2042.65
232104,2042.65
232105,2042.65
232106,2042.65
232107,2042.65
232108,2042.65
232109,2042.65
232110,2042.65
232111,2042.65
232118,2042.65
232120,2042.65
232325,1982.43
232326,1982.43
232327,1982.43
232328,1982.43
232329,1982.43
232330,1982.43
232331,1982.43
232332,1982.43
232333,1982.43
232336,1982.43
232339,1982.43
232340,1982.43
233001,1982.43
233002,1982.43
233221,1982.43
233222,1982.43
233223,1982.43
233224,1982.43
233225,1982.43
233226,1982.43
233227,1982.43
233228,1982.43
233229,1982.43
233230,1982.43
233231,1982.43
233232,1982.43
233233,1982.43
233300,1982.43
233301,1982.43
233302,1982.43
233303,1982.43
233304,1982.43
233305,1982.43
233306,1982.43
233307,1982.43
233310,1982.43
233311,1982.43
241001,1467.21
241121,1467.21
241122,1467.21
241123,1467.21
241124,1467.21
241125,1467.21
241126,1467.21
241127,1467.21
241201,1467.21
241202,1467.21
241203,1467.21
241204,1467.21
241301,1467.21
241302,1467.21
241303,1467.21
241304,1467.21
241305,1467.21
241401,1467.21
241402,1467.21
241403,1467.21
241404,1467.21
241405,1467.21
241406,1467.21
241407,1467.21
242001,1766.1
242021,1261.85
242042,1766.1
242127,1766.1
242220,1766.1
242221,1766.1
242223,1766.1
242226,1766.1
242301,1766.1
242303,1766.1
242305,1766.1
242306,1766.1
242307,1766.1
242401,1766.1
242405,1766.1
242406,1766.1
242407,1766.1
243001,2813.62
243002,2813.62
243003,2813.62
243004,2813.62
243005,2813.62
243006,2813.62
243122,2813.62
243123,2813.62
243126,2813.62
243201,2813.62
243202,2813.62
243203,2813.62
243301,2813.62
243302,2813.62
243303,2813.62
243401,2813.62
243402,2813.62
243403,2813.62
243407,2813.62
243501,2813.62
243502,2813.62
243503,2813.62
243504,2813.62
243505,2813.62
243506,2813.62
243601,1261.85
243630,1261.85
243631,1261.85
243632,1261.85
243633,1261.85
243634,1261.85
243635,1261.85
243636,1261.85
243637,1261.85
243638,1261.85
243639,1261.85
243641,1261.85
243720,1261.85
243722,1261.85
243723,1261.85
243724,1261.85
243725,1261.85
243726,1261.85
243727,1261.85
243751,1261.85
244001,2175.99
244102,2175.99
244103,2175.99
244104,2175.99
244301,2175.99
244302,2175.99
244303,2175.99
244304,2175.99
244401,2175.99
244402,2175.99
244410,2175.99
244411,2175.99
244412,2175.99
244413,2175.99
244414,2175.99
244415,2175.99
244504,2175.99
244601,2175.99
244602,2175.99
244701,2411.71
244901,2411.71
244921,2411.71
244922,2411.71
244923,2411.71
244924,2411.71
244925,2411.71
244926,2411.71
244927,2411.71
244928,2411.71
245101,4835.34
245201,4835.34
245205,4835.34
245206,4599.43
245207,4835.34
245208,4835.34
245301,4835.34
245304,4835.34
246488,3062.28
246701,1769.84
246721,1769.84
246722,1769.84
246723,1769.84
246724,1769.84
246725,1769.84
246726,1769.84
246727,1769.84
246728,1769.84
246729,1769.84
246731,1769.84
246732,1769.84
246733,1769.84
246734,1769.84
246735,1769.84
246736,1769.84
246745,1769.84
246746,1769.84
246747,1769.84
246749,1769.84
246761,1769.84
246762,1769.84
246763,1769.84
246764,1769.84
247001,3530.86
247002,3530.86
247120,3530.86
247121,3530.86
247122,3530.86
247129,3530.86
247231,3530.86
247232,3530.86
247340,3530.86
247341,3530.86
247342,3530.86
247343,3530.86
247451,3530.86
247452,3530.86
247453,3530.86
247551,3530.86
247554,3530.86
247662,3530.86
247669,3530.86
247771,2162.4
247772,2162.4
247773,2162.4
247774,2162.4
247775,2162.4
247776,2162.4
247777,2162.4
247778,2162.4
248159,7441.95
249131,2386.89
249401,4609.38
250001,4599.43
250002,4599.43
250004,4599.43
250005,4599.43
250103,4599.43
250104,4599.43
250106,4599.43
250110,4599.43
250205,4599.43
250221,4599.43
250222,4599.43
250223,4599.43
250341,4599.43
250342,4599.43
250344,4599.43
250401,4599.43
250402,4599.43
250404,4599.43
250406,4599.43
250501,4599.43
250502,4599.43
251001,2162.4
251002,2162.4
251003,2162.4
251201,2162.4
251202,2162.4
251203,2162.4
251301,2162.4
251305,2162.4
251306,2162.4
251307,2162.4
251308,2162.4
251309,2162.4
251310,2162.4
251311,2162.4
251314,2162.4
251315,2162.4
251316,2162.4
251318,2162.4
251319,2162.4
251320,2162.4
251327,2162.4
261001,1260.74
261121,1260.74
261125,1260.74
261131,1260.74
261135,1260.74
261136,1260.74
261141,1260.74
261145,1260.74
261151,1260.74
261201,1260.74
261202,1260.74
261203,1260.74
261204,1260.74
261205,1260.74
261206,1260.74
261207,1260.74
261208,1260.74
261301,1260.74
261302,1260.74
261303,1260.74
261401,1260.74
261402,1260.74
261403,1260.74
261404,1260.74
261405,1260.74
262001,2120.73
262121,2120.73
262122,2120.73
262124,2120.73
262201,2120.73
262202,2120.73
262203,2120.73
262302,2120.73
262305,2120.73
262406,2813.62
263145,5467.35
271001,1616.9
271002,1616.9
271003,1616.9
271122,1616.9
271123,1616.9
271124,1616.9
271125,1616.9
271126,1616.9
271129,1616.9
271201,1070.14
271202,1616.9
271203,1070.14
271204,1070.14
271205,1070.14
271206,1070.14
271207,1070.14
271208,1070.14
271209,1616.9
271210,1070.14
271215,1070.14
271301,1616.9
271302,1616.9
271303,1616.9
271304,1616.9
271305,1616.9
271306,1070.14
271307,1070.14
271309,1616.9
271310,1616.9
271311,1616.9
271312,1616.9
271313,1616.9
271319,1616.9
271401,1616.9
271402,1616.9
271403,1616.9
271502,1616.9
271503,1616.9
271504,1616.9
271601,1616.9
271602,1616.9
271603,1616.9
271604,1070.14
271607,1070.14
271609,1070.14
271801,1944.65
271802,1944.65
271821,1944.65
271824,1944.65
271825,1944.65
271830,1944.65
271841,1944.65
271851,1944.65
271855,1944.65
271861,1070.14
271865,1944.65
271870,1944.65
271871,1944.65
271872,1944.65
271875,1944.65
271881,1944.65
271882,1944.65
271901,1944.65
271902,1944.65
271903,1944.65
271904,1944.65
272001,1834.86
272002,1834.86
272123,1834.86
272124,1834.86
272125,1834.86
272126,1834.86
272127,1834.86
272128,1834.86
272129,1834.86
272130,1834.86
272131,1834.86
272148,1834.86
272150,1834.86
272151,1834.86
272152,1368.93
272153,1368.93
272154,1368.93
272155,1834.86
272163,1834.86
272171,1834.86
272177,1834.86
272181,1834.86
272182,1834.86
272189,1368.93
272190,1834.86
272191,1368.93
272192,1368.93
272193,1368.93
272194,1834.86
272195,1368.93
272201,1368.93
272202,1368.93
272203,1368.93
272204,1368.93
272205,1368.93
272206,1368.93
272207,1368.93
272208,1368.93
272301,1834.86
272302,1834.86
274001,1837.74
274149,1536.16
274182,1837.74
274201,1837.74
274202,1837.74
274203,1536.16
274204,1837.74
274205,1837.74
274206,1536.16
274207,1536.16
274208,1837.74
274301,1536.16
274302,1536.16
274303,1536.16
274304,1536.16
274305,1536.16
274306,1536.16
274401,1536.16
274402,1536.16
274403,1536.16
274404,1837.74
274405,1837.74
274406,1536.16
274407,1536.16
274408,1837.74
274409,1536.16
274501,1837.74
274502,1837.74
274505,1837.74
274506,1837.74
274508,1837.74
274509,1837.74
274601,1837.74
274602,1837.74
274603,1837.74
274604,1837.74
274701,1837.74
274702,1837.74
274703,1837.74
274704,1837.74
274705,1837.74
274801,1536.16
274802,1536.16
274807,1837.74
274808,1837.74
275101,2674.67
275102,2674.67
275103,2674.67
275105,2674.67
275201,1982.43
275202,1982.43
275203,1982.43
275204,1982.43
275205,1982.43
275301,2674.67
275302,2674.67
275303,2674.67
275304,2674.67
275305,2674.67
275306,2674.67
275307,2674.67
276001,2288.05
276121,2288.05
276122,2288.05
276123,2288.05
276124,2288.05
276125,2288.05
276126,2288.05
276127,2288.05
276128,2288.05
276129,2674.67
276131,2288.05
276135,2288.05
276136,2288.05
276137,2288.05
276138,2288.05
276139,2288.05
276140,2288.05
276141,2288.05
276142,2288.05
276143,2288.05
276201,2288.05
276202,2288.05
276203,2288.05
276204,2288.05
276205,2288.05
276206,2288.05
276207,2288.05
276208,2288.05
276288,2288.05
276301,2288.05
276302,2288.05
276303,2288.05
276304,2288.05
276305,2288.05
276306,2288.05
276402,2674.67
276403,2674.67
276404,2288.05
276405,2674.67
276406,2288.05
277001,1528.67
277121,1528.67
277123,1528.67
277124,1528.67
277201,1528.67
277202,1528.67
277203,1528.67
277204,1528.67
277205,1528.67
277207,1528.67
277208,1528.67
277209,1528.67
277210,1528.67
277211,1528.67
277213,1528.67
277214,1528.67
277216,1528.67
277219,1528.67
277301,1528.67
277302,1528.67
277303,1528.67
277304,1528.67
277401,1528.67
277402,1528.67
277403,1528.67
277501,1528.67
277502,1528.67
277503,1528.67
277504,1528.67
277506,1528.67
281001,4203.48
281003,4203.48
281004,4203.48
281005,4203.48
281006,4203.48
281121,4203.48
281122,4203.48
281123,4203.48
281201,4203.48
281202,4203.48
281203,4203.48
281204,4203.48
281205,4203.48
281206,4203.48
281301,4203.48
281302,4203.48
281303,4203.48
281305,4203.48
281308,4203.48
281401,4203.48
281403,4203.48
281404,4203.48
281405,4203.48
281406,4203.48
281501,4203.48
281502,4203.48
281504,4203.48
282001,4216.02
282002,4216.02
282003,4216.02
282004,4216.02
282005,4216.02
282006,4216.02
282007,4216.02
282008,4216.02
282009,4216.02
282010,4216.02
283101,4216.02
283102,4216.02
283103,2601.21
283104,4216.02
283105,4216.02
283110,4216.02
283111,4216.02
283112,4216.02
283113,4216.02
283114,4216.02
283115,4216.02
283119,4216.02
283121,4216.02
283122,4216.02
283123,4216.02
283124,4216.02
283125,4216.02
283126,4216.02
283130,2601.21
283135,2601.21
283136,2601.21
283141,2601.21
283142,2601.21
283145,2601.21
283151,2601.21
283152,2601.21
283201,4216.02
283202,4216.02
283203,2601.21
283204,2601.21
283205,2601.21
283206,2601.21
283207,2601.21
284001,3268.17
284002,3268.17
284003,3268.17
284120,3268.17
284121,3268.17
284122,1999.75
284123,1999.75
284124,1999.75
284125,1999.75
284126,1999.75
284127,3268.17
284128,3268.17
284135,3268.17
284136,1999.75
284201,3268.17
284202,3268.17
284203,3268.17
284204,3268.17
284205,3268.17
284206,3268.17
284301,3268.17
284302,3268.17
284303,3268.17
284304,3268.17
284305,3268.17
284306,3268.17
284401,3268.17
284402,1999.75
284403,1999.75
284404,1999.75
284405,1999.75
284406,1999.75
284419,3268.17
284501,1999.75
285001,1789.53
285121,1789.53
285122,1789.53
285123,1789.53
285124,1789.53
285125,1789.53
285126,1789.53
285127,1789.53
285128,1789.53
285129,1789.53
285130,1789.53
285201,1789.53
285202,1789.53
285203,1789.53
285204,1789.53
285205,1789.53
285206,1789.53
285223,1789.53
301001,3939.73
301018,3939.73
301019,3939.73
301020,3939.73
301021,3939.73
301022,3939.73
301023,3939.73
301024,3939.73
301025,3939.73
301026,3939.73
301027,3939.73
301028,3939.73
301030,3939.73
301035,3939.73
301401,3939.73
301402,3939.73
301403,3939.73
301404,3939.73
301405,3939.73
301406,3939.73
301407,3939.73
301408,3939.73
301409,3939.73
301410,3939.73
301411,3939.73
301412,3939.73
301413,3939.73
301414,3939.73
301415,3939.73
301416,3939.73
301427,3939.73
301604,3939.73
301701,3939.73
301702,3939.73
301703,3939.73
301704,3939.73
301705,3939.73
301706,3939.73
301707,3939.73
301708,3939.73
301709,3939.73
301713,3939.73
301714,3939.73
302001,8835.82
302002,8835.82
302003,8835.82
302004,8835.82
302005,8835.82
302006,8835.82
302012,8835.82
302013,8835.82
302015,8835.82
302016,8835.82
302017,8835.82
302018,8835.82
302019,8835.82
302020,8835.82
302021,8835.82
302022,8835.82
302026,8835.82
302027,8835.82
302028,8835.82
302029,8835.82
302031,8835.82
302033,8835.82
302034,8835.82
302037,8835.82
302039,8835.82
303001,8835.82
303002,8835.82
303003,8835.82
303004,3428.91
303005,8835.82
303006,8835.82
303007,8835.82
303008,8835.82
303009,8835.82
303012,8835.82
303102,8835.82
303103,8835.82
303104,8835.82
303105,8835.82
303106,8835.82
303107,8835.82
303108,8835.82
303109,8835.82
303110,8835.82
303119,8835.82
303120,8835.82
303122,8835.82
303301,8835.82
303302,8835.82
303303,3428.91
303304,3428.91
303305,8835.82
303313,3428.91
303315,3428.91
303323,3428.91
303325,3428.91
303326,3428.91
303327,3428.91
303328,8835.82
303338,8835.82
303348,8835.82
303501,3428.91
303502,3428.91
303503,3428.91
303504,3428.91
303505,3428.91
303506,3428.91
303507,3428.91
303508,3428.91
303509,3428.91
303510,3428.91
303511,3428.91
303601,8835.82
303602,8835.82
303603,8835.82
303604,8835.82
303701,8835.82
303702,8835.82
303704,8835.82
303706,8835.82
303712,8835.82
303801,8835.82
303803,8835.82
303804,8835.82
303805,8835.82
303806,8835.82
303807,8835.82
303901,8835.82
303903,8835.82
303904,8835.82
303905,8835.82
303908,8835.82
304001,3619.23
304021,3619.23
304022,3619.23
304023,3619.23
304024,3619.23
304025,3619.23
304501,3619.23
304502,3619.23
304503,3619.23
304504,3619.23
304505,3619.23
304507,3619.23
304801,3619.23
304802,3619.23
304803,3619.23
304804,3619.23
305001,5961.63
305002,5961.63
305003,5961.63
305004,5961.63
305005,5961.63
305007,5961.63
305012,5961.63
305021,5961.63
305022,5961.63
305023,5961.63
305024,5961.63
305025,5961.63
305026,3354.01
305201,5961.63
305202,5961.63
305203,5961.63
305204,5961.63
305205,5961.63
305206,5961.63
305207,5961.63
305401,5961.63
305402,5961.63
305403,5961.63
305404,5961.63
305405,5961.63
305406,5961.63
305407,5961.63
305408,5961.63
305412,5961.63
305415,5961.63
305601,5961.63
305621,5961.63
305622,5961.63
305623,5961.63
305624,5961.63
305625,5961.63
305627,5961.63
305628,5961.63
305629,5961.63
305630,5961.63
305801,5961.63
305802,5961.63
305811,5961.63
305812,5961.63
305813,5961.63
305814,5961.63
305815,5961.63
305816,5961.63
305817,5961.63
305819,5961.63
305901,5961.63
305921,4819.63
305922,5961.63
305923,5961.63
305924,5961.63
305925,5961.63
305926,5961.63
305927,5961.63
306001,4077.39
306021,4077.39
306022,4077.39
306023,4077.39
306101,4077.39
306102,4077.39
306103,4077.39
306104,4077.39
306105,4077.39
306114,4077.39
306115,4077.39
306116,4077.39
306119,4077.39
306126,4077.39
306301,4077.39
306302,4077.39
306303,4077.39
306304,4077.39
306305,4077.39
306306,4077.39
306307,4077.39
306308,4077.39
306401,4077.39
306421,4077.39
306422,4077.39
306501,4077.39
306502,4077.39
306503,4077.39
306504,4077.39
306601,4077.39
306602,4077.39
306603,4077.39
306701,4077.39
306702,4077.39
306703,4077.39
306704,4077.39
306705,4077.39
306706,4077.39
306707,4077.39
306708,4077.39
306709,4077.39
306901,4077.39
306902,4077.39
306912,4077.39
307001,3501.3
307019,3501.3
307022,3501.3
307023,3501.3
307024,3501.3
307025,4152.66
307026,3501.3
307027,3501.3
307028,3501.3
307031,3501.3
307043,3501.3
307501,3501.3
307510,3501.3
307511,3501.3
307512,3501.3
307513,3501.3
307514,3501.3
307801,3501.3
307802,3501.3
311001,5647.76
311011,5647.76
311021,5647.76
311022,5647.76
311023,5647.76
311024,5647.76
311025,5647.76
311026,5647.76
311030,5647.76
311201,5647.76
311202,5647.76
311203,5647.76
311204,5647.76
311301,5647.76
311302,5647.76
311401,5647.76
311402,5647.76
311403,5647.76
311404,5647.76
311407,5647.76
311408,5647.76
311601,5647.76
311602,5647.76
311603,5647.76
311604,5647.76
311605,5647.76
311801,5647.76
311802,5647.76
311803,5647.76
311804,5647.76
311805,5647.76
311806,5647.76
313001,4152.66
313002,4152.66
313003,4152.66
313004,4152.66
313011,4152.66
313022,4152.66
313024,4152.66
313026,4152.66
313027,4152.66
313031,4152.66
313038,4152.66
313201,4152.66
313202,4819.63
313203,4152.66
313204,4152.66
313205,4152.66
313206,4819.63
313207,4819.63
313211,4819.63
313301,4819.63
313321,4819.63
313322,4819.63
313323,4819.63
313324,4819.63
313325,4819.63
313327,4819.63
313328,4819.63
313329,4819.63
313330,4819.63
313331,4819.63
313332,4819.63
313333,4819.63
313334,4819.63
313341,4819.63
313342,4819.63
313601,4152.66
313602,4152.66
313603,4152.66
313604,4152.66
313701,4152.66
313702,4152.66
313703,4152.66
313704,4819.63
313705,4152.66
313706,4152.66
313708,4152.66
313801,4152.66
313802,4152.66
313803,4152.66
313804,4152.66
313901,4152.66
313902,4152.66
313903,4152.66
313904,4152.66
313905,4152.66
313906,4152.66
314001,2376.19
314011,2376.19
314021,2376.19
314022,2376.19
314023,2376.19
314024,2376.19
314025,2376.19
314026,2376.19
314027,2376.19
314028,2376.19
314029,2376.19
314030,2376.19
314031,2376.19
314032,2376.19
314034,2376.19
314035,2376.19
314036,2376.19
314037,2376.19
314038,2376.19
314401,2376.19
314402,2376.19
314403,2376.19
314404,2376.19
314406,2376.19
314801,2376.19
314804,2376.19
321001,2230.57
321021,2230.57
321022,2230.57
321023,2230.57
321024,2230.57
321025,2230.57
321026,2230.57
321028,2230.57
321201,2230.57
321202,2230.57
321203,2230.57
321204,2230.57
321205,2230.57
321206,2230.57
321301,2230.57
321302,2230.57
321303,2230.57
321401,2230.57
321402,2230.57
321403,2230.57
321404,2230.57
321405,2230.57
321406,2230.57
321407,2230.57
321408,2230.57
321409,2230.57
321410,2230.57
321411,2230.57
321601,2230.57
321602,2230.57
321605,3939.73
321606,3939.73
321607,3939.73
321608,3428.91
321609,3428.91
321610,1887.27
321611,1887.27
321612,3428.91
321613,3428.91
321614,2230.57
321615,2230.57
321633,3939.73
321642,2230.57
322001,2672.27
322023,2672.27
322024,2672.27
322025,2672.27
322026,2672.27
322027,2672.27
322028,2672.27
322029,2672.27
322030,2672.27
322033,2672.27
322034,2672.27
322201,2672.27
322202,2672.27
322203,1887.27
322204,1887.27
322205,2672.27
322211,2672.27
322212,2672.27
322213,1887.27
322214,2672.27
322215,1887.27
322216,1887.27
322218,1887.27
322219,2672.27
322220,1887.27
322230,1887.27
322234,1887.27
322236,1887.27
322238,1887.27
322240,3428.91
322241,1887.27
322242,1887.27
322243,1887.27
322249,1887.27
322251,1887.27
322252,1887.27
322254,1887.27
322255,1887.27
322701,2672.27
322702,2672.27
322703,2672.27
322704,2672.27
323001,3372.29
323021,3372.29
323022,3372.29
323023,3372.29
323024,3372.29
323025,3372.29
323301,3372.29
323601,3372.29
323602,3372.29
323603,3372.29
323613,3372.29
323614,3372.29
323615,3372.29
323616,3372.29
323801,3372.29
323802,3372.29
323803,3372.29
324001,5295.54
324002,5295.54
324003,5295.54
324004,5295.54
324005,5295.54
324006,5295.54
324007,5295.54
324008,5295.54
324009,5295.54
324010,5295.54
325001,5295.54
325003,5295.54
325004,5295.54
325009,5295.54
325201,5295.54
325202,2785.8
325203,5295.54
325204,5295.54
325205,2785.8
325206,2785.8
325207,5295.54
325208,5295.54
325209,2785.8
325214,5295.54
325215,2785.8
325216,2785.8
325217,2785.8
325218,2785.8
325219,2785.8
325220,2785.8
325221,2785.8
325222,2785.8
325223,2785.8
325601,5295.54
325602,5295.54
326001,3443.07
326021,3443.07
326022,3443.07
326023,3443.07
326033,3443.07
326034,3443.07
326035,3443.07
326036,3443.07
326037,3443.07
326038,3443.07
326039,3443.07
326501,3443.07
326502,3443.07
326512,3443.07
326513,3443.07
326514,3443.07
326515,3443.07
326516,3443.07
326517,5295.54
326518,5295.54
326519,5295.54
326520,5295.54
326529,5295.54
326530,5295.54
327001,2296.8
327021,2296.8
327022,2296.8
327023,2296.8
327024,2296.8
327025,2296.8
327026,2296.8
327027,2296.8
327031,2296.8
327032,2296.8
327034,2296.8
327601,2296.8
327602,2296.8
327603,2296.8
327604,2296.8
327605,2296.8
327606,2296.8
327801,2296.8
328001,1955.53
328021,1955.53
328022,1955.53
328023,1955.53
328024,1955.53
328025,1955.53
328026,1955.53
328027,1955.53
328028,1955.53
328029,1955.53
328030,1955.53
328031,1955.53
328041,1955.53
331001,3894.28
